aboutText,age,caste,city,college,employedIn,height,profileID,religion
"My daughter is an educated, beautiful, caring, well mannered and religious girl.  We are a middle-class Delhi based family. She has been raised with family values, traditions, respect for elders and love and support for young ones. She is contemporary but with respect and care for our culture and customs. She is well versed with household chores and has also worked as a professional as a Web & Graphics designer. Due to an unfortunate accident at a very young age her right arm had scalded/burned because of hot water. However her arm is fully functional and she is not disabled in any manner. ",28,OBC/Barber/Naayee,"Delhi, Delhi, India",,Private Sector,5ft 2in,SMF1758364,Hindu
I believe in all religions and do not believe in very orthodox traditions. I like broad-minded and light hearted people who are honest. I like people who give importance to education and literacy. The person should possess good family values be well educated and ambitious. I personally follow hindu religion like my mom.,28,Protestant,"Ahmedabad, Gujarat, India",,Central Government,5ft 5in,SMF1758151,Christian
"My daughter has done her bachelors and masters in Nursing from reputed institutes in the region. Also a gold medalist in post graduation. She is presently working as an Assistant Professor in a reputed Nursing College at Ambala. She is slim, tall, sweet and religious, career oriented, outgoing, homely, down to earth and having respect for elders, and having a blend of both modern and traditional values. ",28,Rajput,"Chandigarh, Chandigarh, India",Punjab University,Private Sector,5ft 7in,SMF1757134,Hindu
"In simple words, i am a Responsible person with family values.",28,Lingayath,"Bangalore, Karnataka, India",,Private Sector,5ft 3in,SMF1755581,Hindu
"Sincere, hard working, family oriented and courteous girl.",28,Protestant,"Bhilai, Chhattisgarh, India",,Not Working,5ft 3in,SMF1755662,Christian
,28,Rajput,"Mumbai, Maharashtra, India",Indira Gandhi National Open University (IGNOU),Private Sector,5ft 4in,SMF1757376,Hindu
"I belong to respectful and religious family. I am simple, educated and down to earth person. I highly believe in customs and tradition. I respect my elders and I am looking for a person who can understand me and my profession.",28,,"Mumbai, Maharashtra, India",,Others,5ft 2in,SMF1754830,Buddhist
"I am a simple girl with a progressive thought. I am looking for a life partner who would be caring, understanding n respect our families.",28,Baniya,"Nawada, Bihar, India",,Not Working,5ft 2in,SMF1754932,Hindu
"My daughter is a dentist and would soon like to have her own clinic. She is the eldest in my family. She has one younger sister who is an architect working in a reputed firm and a younger brother who is an engineer working for a MNC in Chennai. Father is an educationist working in U.A.E and I am an architect, but now a house wife. We are in Chennai.",28,Sunni,"Chennai, Tamil Nadu, India",,Private Sector,5ft 5in,SMF1755524,Muslim
"Smart, simple, fun loving, confident, working and religious person having Indian traditional values.",28,Kori,"Gurgaon, Haryana, India",,MNC,5ft 2in,SMF1751984,Hindu
"Raised in Nainital, did my schooling from Nainital and completed my Masters degree in HR from University of Pune. I have a very loving family consisting of mom, dad and two brothers. I am very understanding, caring, honest and loyal, very enthusiastic, energetic, always excited about things and always smiling, a little filmy at times. Fashion oriented, shopaholic, outspoken, independent, social, assertive, strong headed and ambitious. Looking for a life partner to grow old with. He should be understanding, caring, broadminded, extrovert, responsible, mature. Somebody who is supportive and considerate, somebody who can be like a friend and is fun to be with.",28,Brahmin - Kumoani,"Delhi, Delhi, India",,MNC,5ft 2in,SMF1752543,Hindu
"My sister is doing MD microbiology in Amritsar. We belong to Abohar. Looking for a guy with gud nature, understanding, caring and equivalent qualification.",28,Sikh - Jat,"Rest of Punjab, Punjab, India",,State Government,5ft 3in,SMF1752573,Sikh
"My daughter is a simple girl with a blend of modernity and traditional outlook. She did her post graduation in Commerce from Delhi university. She is currently working in insurance sector with a reputed MNC in Gurgaon. She is caring and a family person and likes cooking and traveling.

",28,Baniya,"Delhi, Delhi, India",,MNC,5ft 1in,SMF1751620,Hindu
"My daughter is well educated, very responsible, independent, caring person. She is an Architect working in one of the top most architectural firm in Mumbai. She loves cooking, traveling, reading, yoga and art & craft. We are looking for groom who is well educated, with good family values but at same time should be broad minded.",28,Shewetamber,"Mumbai, Maharashtra, India",,Private Sector,5ft 2in,SMF1752035,Jain
"I am a women-police, working in Ambur police station and the only daughter.",28,Others,"Vellore, Tamil Nadu, India",,State Government,5ft 6in,SMF1754720,Christian
"My daughter is good looking, caring & humble, has simplicity with open thinking & likes people who take care about family & traditional values and of open thinking & believe in simple marriage without any dowry. She is front runner in helping others & has keen interest in social services and a passion to do something for society. She is well educated, intelligent, hard working and interestingly enjoys teaching besides her regular profession. ",28,Jat,"Delhi, Delhi, India",,Public Sector,5ft 6in,SMF1750635,Hindu
"Hi, this profile is created for my sister. We r a family of 6 including mom n dad. Dad RTD ITI. Mom Housewife. 2elder brothers - one married n blessed with a beautiful princess, 1 elder sister - married n blessed with a handsome Prince. We are looking for a boy for my younger sister who is the little princess of our family. ",28,Catholic,"Bangalore, Karnataka, India",,Private Sector,5ft 2in,SMF1752265,Christian
"This is Vijaya from hyd, I have accepted Jesus as my personal savior, though am from Hindu background. I am working for the reputed MNC in Hyd. Looking for a person who is strong believer in Christ.",28,Protestant,"Hyderabad, Andhra Pradesh, India",,MNC,5ft 2in,SMF1752517,Christian
"I am confident, smart and outgoing personality. 
",28,Baniya,"Chandigarh, Chandigarh, India",,Not Working,5ft 5in,SMF1752539,Hindu
"I am social, enthusiastic person who like to participate in events, like travelling, movie, shopping etc. ",28,Leva patil,"Navi Mumbai, Maharashtra, India",,MNC,5ft 4in,SMF1750768,Hindu
"I am a veterinarian. I did my post graduation in animal nutrition from national dairy research institute (NDRI,Karnal). currently working as an Executive- Technical services, in a USA based MNC. I am simple, natural, honest, straight4ward and fun loving. I am very ambitious and career oriented girl. I am looking for a suitable match for me in preferably same working area (a corporate professional) or in some other parallel working area. ",28,Kshatriya,"Bangalore, Karnataka, India",,MNC,5ft 4in,SMF1749158,Hindu
She is very simple kind of girl. She wants a life partner with service employed. She is very honest and tradition kind. She has done her MA and have 7 years experience of teaching.,28,Khatri,"Varanasi, Uttar Pradesh, India",,Not Working,5ft 4in,SMF1749138,Hindu
"Am understanding person with frank nature. Like cooking, traveling and listening music. I am from middle class family, mother is a house wife, sister is working, younger sis is married.
",28,,"Nasik, Maharashtra, India",,Private Sector,5ft 4in,SMF1747465,Buddhist
"I am Priya Nair. Born and bought up in Mumbai. My mother in Maharashtrian Brahmin and father in south Indian from Kerala. Looking for a caring, well settled partner.",28,Brahmin,"Mumbai, Maharashtra, India",,MNC,5ft 2in,SMF1749778,Hindu
"Looking for a well-educated, smart, honest and grounded life partner.",28,Kshatriya,"Rest of Delhi, Delhi, India",,MNC,5ft 3in,SMF1752204,Hindu
A noble girl with all good qualities. Running own herbal clinic on her residence.,28,Sunni,"Saharanpur, Uttar Pradesh, India",Other General University,Others,5ft 6in,SMF1746986,Muslim
"I am a girl with gud thoughts n simple living. By nature, i am fun-loving, romantic n spiritual with bit sense of humour. ",28,Brahmin,"Lucknow, Uttar Pradesh, India",,Not Working,5ft,SMF1748006,Hindu
"I am a finance analyst residing at Pune and working for an investment Bank named Bank of New York Mellon, Pune. I have done my B.tech from West Bengal University of Technology and then have done my MBA in finance from Mumbai University. I also have an interest of reading different novels and have also taken training in Classical Music and have completed Sangeet Visharad in Classical Music. 
My parents live in Kolkata. My father is a businessman. He runs our family hospital business. My mother is a housewife. My only younger sister is pursuing MBBS (medical). I would like to find a life partner who is fun loving, caring, simple yet intelligent. Astrology Details:- Meen Rashi, Karkat Lagna and Nar Gan.",28,Brahmin - Kulin,"Pune, Maharashtra, India",All India Management Association (AIMA),MNC,5ft 3in,SMF1744763,Hindu
"Working as a researcher in national chemical laboratory, Pune.",28,Shewetamber,"Nasik, Maharashtra, India",,Not Working,5ft 1in,SMF1744204,Jain
"BELIEVER IN HUMAN VALUES, RESPECTFUL TO ELDERS, CONSIDERATE AND COMPASSIONATE WITH A CONFIDENT YET PLEASING PERSONALITY.",28,Khatri,"Delhi, Delhi, India",,Not Working,5ft 8in,SMF1743121,Hindu
"My daughter is a beautiful, well cultured girl bestowed with pleasing manners. She is teaching in one of the best schools of Delhi.",28,Khatri,"Delhi, Delhi, India",,Private Sector,5ft 8in,SMF1743603,Hindu
"I am smart, submissive having very affectionate and mild nature and got concern for each and every member of the family. I have completed BE(CS) and right now, am pursuing Pgd in human resource and management.",28,Brahmin - Saryuparin,"Indore, Madhya Pradesh, India",,Not Working,5ft 1in,SMF1742665,Hindu
"She is a lady with lots of patience and ambitious to do good to the society in a selected field. Interested in reading, sketching and crafts in her free time. She wants to pursue her professional career and give equal importance to the family.
She was preparing for civil service exams since more than past 3 years. Well cultured family. Five members in family. Father is a state government employee, mother housewife, two younger brothers, both are not married. Youngest has just finished MBBS from Hassan, and another brother is also a doctor and currently studying in IIT Kharagpur. Originating from Anabur, Jagalur taluk, Davangere dist.",28,Lingayath,"Bangalore, Karnataka, India",,Not Working,5ft 2in,SMF1745314,Hindu
"Hi, am pursuing M Tech in computer science and working as Software Engineer in Siddhast as Technical Team lead/trainer for IPO.",28,Chambhar,"Mumbai, Maharashtra, India",Karanataka University,Private Sector,5ft 4in,SMF1746599,Hindu
"After completing my MBA (HR) from Indore, I am currently working in New Delhi. My family consists of my father(a Retd. Government teacher), my mother(House Maker), my elder brother and my younger brother. My hobby is watching movie and listening old movie songs. My prime ambition is to be a successful HR Professional. I try to be simple and honest to myself. I am looking for someone with whom I can share my happiness and sadness and we two should be committed to each other.
",28,,,,Private Sector,5ft 3in,SMF1752436,Hindu
"Pretty, Simple, friendly, fun-loving person, looking for a good looking groom from a good family.",28,Gowda,"Bangalore, Karnataka, India",,Not Working,5ft 4in,SMF1741217,Hindu
"I am a Freelance Computer Graphics Artist. My ambition is to be a very successful artist. My hobbies are photography, listening music, reading and drawing. I like to traveling too.",28,Rajput,"Ahmedabad, Gujarat, India",,Others,4ft 10in,SMF1741505,Hindu
Simple and caring.,28,Nadar,"Dindigul, Tamil Nadu, India",,Private Sector,5ft 2in,SMF1743963,Hindu
"She is pursuing her PhD in Chemistry from Iowa State University, USA with 100% scholarship and will be completing in 2015. She is an Alumni of DPS, R.K.Puram and St. Stephens College, Delhi. We are based in New Delhi for more than 50 years.",28,Kshatriya,"Ames, Iowa",,Not Working,5ft 3in,SMF1743797,Hindu
