aboutText,age,caste,city,college,employedIn,height,profileID,religion
"Very honest, amicable, lively, sincere and religious. Always believe in simple living and high thinking. I enjoy every moment of life. Love to listen music and spending time with family. ",31,Agarwal,"Delhi, Delhi, India",,Others,5ft 2in,SMF1759828,Hindu
"I'm a simple, caring person, looking for an understanding, mature and well settled life partner.",31,Catholic,"Ahmednagar, Maharashtra, India",,Private Sector,5ft 3in,SMF1759842,Christian
I hv been living and working in Qatar for the past 8 years.,31,Sikh - Others,,,Others,5ft 6in,SMF1759728,Sikh
"I have done my Masters from University of Delhi and am currently working with one government school as a PGT History (guest teacher). In my family, there is Mom - who is a homemaker, Dad - who is a businessman, and have 2 brothers, 1 of who is married and a sister. We hail from Rajasthan. ",31,Khatik,"Delhi, Delhi, India",,Private Sector,5ft 4in,SMF1759579,Hindu
"I am a Software engineer, working with MNC in Bangalore. ",31,Khatri,"Delhi, Delhi, India",,MNC,5ft 2in,SMF1758404,Hindu
"Hi  This is vanithasanjeevi, working in private sector as a Physiotherapist. I am homely and silent girl and willing to work after marriage.",31,Mudaliar,"Bangalore, Karnataka, India",Bangalore Medical College (BMC),Private Sector,5ft 1in,SMF1758345,Hindu
"I've been working at Heathrow airport for over 6 years for a well known airline, I also have a small cupcake business on the side. I live with my parents and have one sister and one brother, We also have a dog. I'm quite family orientated but love to socialize with my friends and work colleagues whenever possible. I guess people who know me would describe me as a fun and bubbly person who's a chatterbox. I love crazy nights out as well as quiet nights in, long drives, long walks and traveling. I used to be a really big girl but decided to change my life around and went on a strict diet and joined the gym and well life could not be much better. I'm looking for a serious relationship so no time wasters please. If you would like to get to know me please feel free to contact me as there's only so much one can say about themselves in writing. I look forward to hearing from you.",31,Rajput,"Harrow, Greater London / Middlesex",,Private Sector,5ft 1in,SMF1758830,Hindu
"I am a very simple, strong headed believer in family values & morals who really enjoy carrying out the responsibilities at home along with work. Have to describe myself, m fun-loving, cultured, smart and career-oriented without ignoring the priority in life viz. family. I am a post graduate in risk & insurance management. Have done B.Ed and worked as teacher for 2 years in one of Delhi's reputed schools. Post which switch to insurance sector and since last 5 years I am working as trainer in US based MNC, located in Noida.",31,Sunni,"Delhi, Delhi, India",,Private Sector,5ft 5in,SMF1756409,Muslim
"A very decent and good looking girl having a very strong educational, traditional and professional background, knows how to maintain a family, household work, and possesses all the qualities of an ideal Individual. A person who believes in keeping the family united and is always there 2 help others. She has Visited US on several occasions various occasions for expanding the business for the organization. She has completed her Post Graduation in HR, Diploma in Taxation, and CA-Intern. Looking for a match from the same caste and religion, Marwadi -Saini, Mali. Looking for a match only from this category matching our requirement.",31,Mali,"Mumbai, Maharashtra, India",,MNC,5ft 6in,SMF1756137,Hindu
"She is loving, caring, humble and down to earth with very good family values. She gives respect to elders and love to young ones. She is a fun loving, beautiful and simple girl with no hassles. She has a cosmopolitan outlook, a Good mix of liberal outlook with Indian values and culture, with a strong value system. What ever work she does, she does it with full dedication, be it Studies or Home task or Profession. Manages almost every part of life with her intelligence and love. 
She is Responsible, Caring and very affectionate, Has managerial skills & Cooperative, Generous, Enriched with moral values. She is a confident girl and is very down to earth. Loves Music, Movies, Traveling. Likes to spend time with family & friends. She has extensively traveled abroad, places like London, Paris, Malaysia, Singapore, Colombo & Dubai, with family on holidays. She likes exploring new food places and trying out different food cuisines. Likes Cooking different variety of food. She is also collating a recipe book which she had collected from various sources. Occasionally Non-vegetarian & likes to try different cuisines. She has got 10 yrs of extensive work- experience in different companies. She was working as a Manager with ICICI Bank with an annual package of Rs. 5.50 lac till December 2012 and Has also worked with top brands like American Express, GE Capital, ABN AMRO Bank and HDFC Bank, prior to her last job.She has been into Banking & Service Industry for these past years of her career. She is presently assisting her father in providing Financial consultancy services relating bank loans and advances, and, along-side she is also looking for a suitable/better job prospect for herself in an MNC/Bank & wishes to work after marriage also. (She is though not rigid to work after marriage and is open for both working/non-working).",31,Khatri,"Gurgaon, Haryana, India",All India Management Association (AIMA),Others,5ft 2in,SMF1753796,Hindu
"Was working as a QA before, but now have stopped working. I have a 4-year-old daughter and am looking for a person who would accept me as well as my daughter. ",31,Brahmin - Deshastha,"Mumbai, Maharashtra, India",,Not Working,5ft 3in,SMF1752825,Hindu
"This profile is created for my daughter Chaitanya. We are basically from davanagere. We area a traditional family. She is self employed as Tupperware sales consultant. She has very good cookery skills and even conducts cookery classes. She has done short term course in baking from bakery training unit. University of Agricultural Sciences, Hebbal. ",31,Lingayath,"Bangalore, Karnataka, India",,Not Working,5ft 2in,SMF1752841,Hindu
She is a simple girl with modern personality.,31,Brahmin - Pandit,"Delhi, Delhi, India",,Private Sector,5ft 1in,SMF1755584,Hindu
"Am a gynecologist, from a nuclear family, well settled and qualified.",31,Kayastha,"Yamuna Nagar, Haryana, India",,Private Sector,5ft 2in,SMF1751829,Hindu
I am Chartered Accountant and working in the CA firm in Pune.,31,Shewetamber,"Pune, Maharashtra, India",,Private Sector,5ft 4in,SMF1752123,Jain
"Hi, I am a divorcee and have a 10-year old daughter and she stays with me. I am looking for someone with a similar profile i.e. someone who has children and living with him. ",31,Brahmin,"Hyderabad, Andhra Pradesh, India",,Not Working,5ft 5in,SMF1751017,Hindu
"She is friendly & confident, very understanding & charming by nature. ",31,Khandayat,"Rourkela, Orissa, India",,Not Working,5ft 4in,SMF1750056,Hindu
"She is simple, educated, working and adjustable type.",31,Mudaliyar,"Chennai, Tamil Nadu, India",,Private Sector,5ft 2in,SMF1747504,Hindu
"My sister is quite simple in nature, convent educated, Bsc, Bed and MA in English literature. She is interested in teaching. We follow traditional culture but with a blend of modern values.",31,Soni,"Sagar, Madhya Pradesh, India",,Not Working,5ft 1in,SMF1746833,Hindu
"A brief up about me would be smart, confident, intellectual and a down to earth person. Being brought up in a middle class family I take life as it comes. I believe in acceptance of what life has to offer and try to enjoy it as much. Hold good sense of humor that makes challenges all the more interesting.",31,Arora,"Rest of Delhi, Delhi, India",,MNC,5ft 4in,SMF1747404,Hindu
"I am very understanding, straightforward person. Looking for a partner who will be a friend, willing to stand by me at every stage of my life. Should be qualified, intelligent and understanding by nature. I'm elder daughter of my parents. My father is a Ex bank employee. ",31,Brahmin - Kulin,"Bardhaman, West Bengal, India",,Not Working,5ft 3in,SMF1743441,Hindu
"I am working as a full time professional in Development sector. I enjoy working in my sector and it has been a deliberate decision to work in this sector, and I would love to continue working even after getting married. I am looking for someone with liberal attitude yet who is serious towards relationships and in life. Would like to have someone with good sense of humor and who can hold interesting conversations even if its ridiculous at times.About my family: My father is a lawyer and practices inÂ PunjabÂ andÂ HaryanaÂ civil courts. My mother is retired fromÂ PunjabÂ Secretariat as Deputy Secretary. I have an elder brother who is married and has a daughter. Both my Brother and sister in law are Software professionals. ",31,,"Delhi, Delhi, India",Delhi University,Private Sector,5ft 3in,SMF1744127,Spiritual
"Hi, I am working with a leading financial organization in Operations domain working in a Manager role. I am B.Sc in Statistics, and also a German language specialist from Max Mueller, Delhi. As a person I am calm and affectionate with my family members and friends. My interests are going out for movies, reading, and spending time with my loved ones. I am a simple girl in my heart and I lead a peaceful life being totally committed to my friends and family.  ",31,Baniya,"Delhi, Delhi, India",,Private Sector,5ft 3in,SMF1749044,Hindu
"We are looking for a suitable guy for my daughter. She is a moderate girl with traditional values and very close to her family. We are looking for a mature working boy who should be able to adjust, understand the values of life and share the ups and downs of married life.",31,Gupta,"Agra, Uttar Pradesh, India",,Private Sector,5ft,SMF1751840,Hindu
"A kind hearted, responsible, polite, dedicated person who believe in simple living and high thinking.",31,Teli,"Ahmedabad, Gujarat, India",Meerut University,Private Sector,5ft 5in,SMF1743858,Hindu
"Myself a simple girl down to earth have done M.A, doing M.C.A 6th sem. from IGNOU, completed Bachelors Degree in Physiotherapy and looking for Govt job, till then i am working in the Pvt Hospital. ",31,Yadav,"Lucknow, Uttar Pradesh, India",,Private Sector,5ft 9in,SMF1747420,Hindu
"Hi, I'm Varsha, born and brought up in the city of Mumbai. Although I've been raised in a metro. I have strong family values with traditional roots. I am a simple, down to earth, caring, affectionate, fun loving, understanding, emotional, soft spoken, broad-minded, intelligent, nature loving, adjustable, homely and honest girl. I am quite focused when it comes to my career. I have a Bachelor's degree in Computer Science and have also secured a Master's degree (MCA). I am currently employed as a Software Consultant with a reputed firm based in Mumbai (banking & financial services domain).  I am seeking a suitable partner, with whom I could share a mutual understanding, trust respect for each other & each others families. He should hail from a good family background, be well-educated with strong family values. ",31,Vaishya Vani,"Mumbai, Maharashtra, India",,Private Sector,5ft 2in,SMF1739721,Hindu
"Simple, understanding, down to earth good-natured girl from a respected family. Passionate about my work and equally caring about my family and dear ones.",31,Maurya,"Rest of Uttar Pradesh, Uttar Pradesh, India",,Public Sector,5ft 1in,SMF1738761,Hindu
"Working as a Computer Science Faculty in Education field Tamilnadu, for 5 years.",31,Others,"Madurai, Tamil Nadu, India",,State Government,5ft 5in,SMF1749046,Christian
"Our daughter is an Engineer in Information Science & Technology. She has done her B.E. from Mathikere Sampige Ramaiah Institute of Technology (M S Ramaiah), Bangalore and is working in Bangalore in a US based company. She is a deeply religious person with a well rounded personality. She is very caring, accommodating and bubbly in nature. She loves reading and writing. She is also interested in amateur English theater. ",31,Brahmin - Saryuparin,"Bangalore, Karnataka, India",,MNC,5ft 4in,SMF1737101,Hindu
Shelly is sweet and gentle person by heart. She is loving and caring too. ,31,,"Purulia, West Bengal, India",,Private Sector,5ft 1in,SMF1737094,Christian
"God fearing, having positive attitude towards life. ",31,Protestant,"Pune, Maharashtra, India",,Private Sector,5ft 5in,SMF1734283,Christian
"She is a very homely, caring and lovable women, looking for the groom to take care of her.",31,Nadar,"Chennai, Tamil Nadu, India",,Private Sector,5ft 4in,SMF1730333,Hindu
"Ambitious, determined, strong will power, stable, good looking, an extrovert, an optimist, blend of traditional, family and modern values, truthful, honest, organized, nature lover, from well educated and reputed family.",31,Khatri,"Ambala, Haryana, India",,Private Sector,5ft 3in,SMF1731668,Hindu
I am working as a Teacher in the very reputed school and enjoying my profession a lot. I am a very simple and down to earth person who takes life as it comes.,31,Kashyap,"Ghaziabad, Uttar Pradesh, India",,Private Sector,5ft 4in,SMF1743529,Hindu
"Born again christian, well educated and brought up with good christian values. Working in Bangalore as Consultant in the well reputed company. ",31,Protestant,"Bangalore, Karnataka, India",,MNC,5ft 2in,SMF1729049,Christian
"My father is retired from the post of cashier in the Education department of Govt. Sector and My mother is a house wife. I have no siblings. That's why I want that kind of person who shall look after of my parents as well as his parents and family. I want to become an IAS officer. So, I am preparing for UPSC (IAS). I hope, my would be partner will support to me in the journey of my childhood and loving dream.",31,Jatav,"Delhi, Delhi, India",,Private Sector,5ft 3in,SMF1729259,Hindu
"She is very intelligent with a good understanding and adjustable nature. Loving and caring for all. Respecting family values, and modern with thinking. She loves cooking, traveling and watching TV. Her life partner should be caring, full of beans, loyal and understanding who is loving and respectful towards my daughter's thoughts and above all a good human being.",31,Jat,"Hissar, Haryana, India",,Public Sector,5ft 3in,SMF1729816,Hindu
She is good looking and slim girl. Working with Delhi govt as a TGT (Science). We are looking for a boy settled in Delhi or ncr.,31,Sikh - Ramdasia,"Delhi, Delhi, India",,State Government,5ft 3in,SMF1729510,Sikh
"My daughter is a combination of traditional and modern values, religious, works in a public sector bank.",31,Baniya,"Delhi, Delhi, India",,Public Sector,5ft 3in,SMF1727576,Hindu
Simple honest and average looking girl.,31,Sonar,"Jamshedpur, Jharkhand, India","Ranchi University, Jharkhand",Private Sector,5ft 1in,SMF1729180,Hindu
"She is pretty simple, sober, ambitious, having good sense of humour, sincere, confident, kind hearted and smart looking girl. She is a simple living lady and trust in valuable relationship. Being a very soft hearted, she is always ready to help others. She believes in God & is down to the earth by nature. She is a divorce with 2 children but not living with her. ",31,Lohar,"Pali, Rajasthan, India",,Not Working,5ft 3in,SMF1729137,Hindu
"I am honest, true, caring, sensitive and committed person who believes in love and respect.",31,Chaurasia,"Lucknow, Uttar Pradesh, India",,Private Sector,4ft 11in,SMF1726788,Hindu
My sister is employed in Railway and based in Kolkata. We are looking for a suitable Groom from Kolkata.,31,Teli,"Kolkata, West Bengal, India",,Central Government,5ft 2in,SMF1728562,Hindu
"She is simple living, value oriented, down to earth person. She would prefer continuing her career after marriage.",31,Shewetamber,"Mumbai, Maharashtra, India",,Private Sector,5ft 3in,SMF1729708,Jain
"She is caring, responsible, understanding & down to earth in nature. ",31,Brahmin - Danua,"Nayagarh, Orissa, India",,Not Working,5ft 3in,SMF1726241,Hindu
"Workaholic and independent, would prefer to continue with carrier after marriage with mutual consent. Simple, spiritual, values oriented, emotional yet practical. Positive attitude even when things are not going well around.",31,Digambar,"Surat, Gujarat, India","Veer Narmad South Gujarat University, Surat",Private Sector,5ft 4in,SMF1725583,Jain
I am very simple & go fearing girl. My mom is everything in the world for me. I value people & their emotions around me. I am very jovial person to be with. I wish my partner to understand me that will do magic in life. ,31,Catholic,"Mysore, Karnataka, India",,Others,4ft 11in,SMF1724758,Christian
"Hi, I am brides father. Searching a good groom for her. She is good in nature, good looking, talented and smart. Her friendly nature impressed all of them. ",31,Brahmin - Saryuparin,"Jabalpur, Madhya Pradesh, India",,Not Working,5ft 4in,SMF1726189,Hindu
"My daughter is a educated, cultured & religious girl.",31,Punjabi,"Haridwar, Uttaranchal, India",,Private Sector,5ft 1in,SMF1724997,Hindu
She is a simple girl. She is ambitious about achieving her goals and gives importance to family at the same time. Looking for a groom who would help her in realizing her dreams and she would do the same in return.,31,Kshatriya,"Bangalore, Karnataka, India",,MNC,5ft 1in,SMF1728203,Hindu
"I am a fun-loving person and like to enjoy every moment. I live with my parents and sister is in Guwahati, Assam. ",31,Sahiti Sindhi,"Guwahati, Assam, India",,MNC,5ft 4in,SMF1722932,Hindu
"My daughter is tall, beautiful, and soft hearted with very high moral values. Ambitious as well as knows the importance of family values and relationships. Born and brought up in Delhi and is working in MNC in Gurgoan (software). She is a sweet natured girl with a responsible attitude, affectionate adjusting and warm. She is a very pretty girl. She has always been a meritorious student and a top performer. She is also doing very well professionally. ",31,Brahmin,"Delhi, Delhi, India",,Private Sector,5ft 5in,SMF1722703,Hindu
"She is professionally qualified girl. She is caring, soft spoken, loving and a girl of pleasing personality. She is from a very good family background and understand her responsibilities towards life and family.She is the one who can handle every situation of her life easily and comfortably. My Daughter is very simple and educated.she is beautiful and understand the family values. Her previous marriage was unfortunately not more then 3 days and now she is legally divorced.",31,Brahmin,"Indore, Madhya Pradesh, India",Other General University,Private Sector,5ft 4in,SMF1721395,Hindu
"Working as a business analyst in Noida in Telecom Company. I am very down to earth, caring and understanding person.",31,Khatri,"Faridabad, Haryana, India",Other General University,Private Sector,5ft 2in,SMF1720703,Hindu
My eldest daughter is very optimistic n caring person. ,31,Kshatriya,"Nagpur, Maharashtra, India",Other General University,State Government,5ft 3in,SMF1720889,Hindu
"Write about yourself, your likes and dislikes, personality and traits, aspirations in life, unique characteristics, etc.",31,Bhandari,"Panjim, Goa, India",,State Government,5ft 1in,SMF1761320,Hindu
"My sister is smart and intelligent person who was married to an BA. BL, unfortunately he is no more met with an road accident after 7 months of her marriage life. We are looking for a groom (Unmarried or Widower) who can make life happy once again. ",31,Adi Dravida,"Coimbatore, Tamil Nadu, India",,Private Sector,5ft 5in,SMF1724736,Hindu
"She is simple,innocent, very caring and homely. She is very beautiful, very fair.
Likes music, decorating home, cooking. Enjoys traveling, long drives, eating out, outings with family. Her friends describe her as a lively, jolly and witty person. To me she is a wonderful daughter who is caring, values and respects elders, relationships and cherishes every small/big happy moments. I got her married at a very early age without taking proper information. Unfortunately got into a fraud case, we took her out of it as soon as we came to know about it. She decided to be on her own. Went for her higher studies, after completing her studies, joined one of the top retail chains of India,we supported her in her journey. After years we want her to settle down as she has also recovered and wants to give her life a second chance. She needs a soul mate, best friend who truly loves her. Deep down she knows she enjoys Home and Family life more than her career. ",31,Baishya,"Kolkata, West Bengal, India",,Not Working,5ft 4in,SMF1714600,Hindu
I believe smile and laughter is the way to enjoy a healthy life. Most of my friends would describe me as a happy go lucky person with a positive attitude towards most of the aspects of life. Photography and driving are the most favorite among my hobbies. Mom is a tuition teacher and we are three siblings I am the eldest with two younger brothers. I consider myself blessed to be a part of our family where love and care triumphs over wealth and power.,31,Protestant,"Mumbai, Maharashtra, India",,Private Sector,5ft 3in,SMF1760301,Christian
"She is my younger sister, we are down to earth cultured family and believes in family values. She has completed her MCA from UP tech university. My father is businessman and mother is a home maker. Myself is in IT industry, younger bro have own showroom. ",31,Maheshwari,"Delhi, Delhi, India",,MNC,5ft 3in,SMF1713628,Hindu
"Looking for a groom for my sister. She has completed her graduation from Madras University in Computer Science. Currently working as Technical Writer for an MNC. She is a level headed girl and the adjectives that best describe her are calm, bubbly, jovial, affectionate and is very practical.",31,Lingayath,"Bangalore, Karnataka, India",Other General University,MNC,5ft 5in,SMF1713812,Hindu
Am a well educated professional person who is soft spoken and family oriented.,31,Maratha,"Mumbai, Maharashtra, India",,Private Sector,5ft 2in,SMF1717284,Hindu
Am a pragmatist person searching for a better life partner who can love and care take my child and me. I want to care take my future life partner. I believe in family and i am very much committed to my family members.,31,Brahmin - Sri Vaishnava,"Shimoga, Karnataka, India",,State Government,5ft 5in,SMF1757106,Hindu
My son has done  MBA (Systems & HR) and currently working as a SAP HCM Functional Consultant in of the reputed University.,31,Brahmin,"Bhubaneshwar, Orissa, India",,Private Sector,5ft 6in,SMM1757621,Hindu
"She can be described as an austere yet smart, loving, caring, decent, understanding, resilient & a perfect blend of brain and beauty with a charismatic personality and positive attitude towards life. She identifies with and appreciates the values of Hinduism but considers herself spiritual more than religious. Belonging to a closely knit family she gives due importance to relations & acquaintances and strives hard to nourish the same. She is a socially poised, family oriented person who can be a responsible and caring partner. She has been brought up with traditional values under the guidance of experienced parents who inculcated in her a sense of reverence, diligence and sincerity. Girl wear specks. ",31,Khatri,"Ghaziabad, Uttar Pradesh, India",,Private Sector,5ft 2in,SMF1711346,Hindu
"We are looking for a well educated groom for my sister. She is convent educated PHD from NIT Rourklea and at present working as Assistant Professor in IIMS.
",31,Sunni,"Raipur, Chhattisgarh, India","NIT/ REC, Rourkela",Central Government,5ft 2in,SMF1721098,Muslim
"My daughter is a simple, responsible, fun loving and traditional girl with cooperative nature. She has a creative mind which made her expert in cooking, painting, dancing, etc. Presently she is working in insurance sector. Looking for a life partner who can understand and supports her throughout her life.",31,Brahmin,"Jaipur, Rajasthan, India",,Private Sector,5ft,SMF1718994,Hindu
"My daughter is MA, Ph.D, UGC Post Doctoral Fellow and engaged in Teaching & Research in a Central University of Varanasi. She is religious and beautiful by mind and heart, well versed in House - hold affairs and social / out-door responsibilities. She obtained School to Doctoral level education from Banaras Hindu University carrying throughout First divisions with First Position in MA. She has developed equally interest in extra curriculum activities and Participated in College level Games (Kabaddi), Faculty Level Cultural Programme (Group Dance, Vocal Music etc). ",31,Brahmin - Saryuparin,"Varanasi, Uttar Pradesh, India",Banaras Hindu University,Central Government,5ft 4in,SMF1712301,Hindu
,31,Khatri,"Delhi, Delhi, India",,MNC,5ft 1in,SMF1758320,Hindu
"She is a simple, Smart, Intelligent, educated, friendly, well adjusting girl with family values, and very caring.",31,Gupta,"Ujjain, Madhya Pradesh, India",,Not Working,5ft 1in,SMF1723886,Hindu
I am a girl from religious & cultural family. I like reading books and cooking.  ,31,Yadav,"Delhi, Delhi, India",Agra University,Private Sector,5ft 4in,SMF1708980,Hindu
"Hi, This is Ashwini Sautirkar staying with Parents & younger brother. Father retired from Air India as Deputy Manager. Mother is working with BSNL, Deonar. Younger brother working as Service Adviser. Currently, I am working with TATA Consulting Engineers as Assistant Officer in Finance Dept. for last 2.5 years on Contract basis.",31,Dhobi,"Mumbai, Maharashtra, India",Mumbai University,Private Sector,5ft 3in,SMF1709335,Hindu
"My daughter Suruchi is good looking, intelligent, smart and in good health. She has been in the US since 1998. She made a wrong choice with her first marriage, which ended in a divorce. This time, she wants her parents to be involved in the marriage. She is legally divorced and has primary legal custody of a 4-yr daughter from her previous marriage. She has raised the child so far and is emotionally attached to her, but is flexible about future physical custody; she will let her daughter by raised by the father if required. Suruchi has US residency, but will relinquish it to make her marriage work. She is looking for a partner who will give her enough space to pursue her career and interest. She is a warm and jovial person, but is conservative in her outlook and proud of her Rajput heritage. Our family is from Kangra Dist. in Himachal Pradesh. I am a retired IAF officer and Suruchi is open to marrying a military officer. ",31,Rajput,"Austin, Texas",,Private Sector,5ft 2in,SMF1715826,Hindu
"Well educated and well traveled, our daughter is a confident and witty girl with strong family values. She has two Masters to her credit, from U.K and U.S.A (top university) and currently works for a MNC in Delhi. She has multiple interests or talents in arts and culture and strives to lead a well balanced life.",31,Khatri,"Delhi, Delhi, India",,MNC,5ft 2in,SMF1756893,Hindu
"I have completed my Bachelors in commerce. I am currently working as a Web Designers.
My father and mother both are retired government employee. I have one younger brother. he is software Engineer in a reputed IT company. ",31,Scheduled Tribe,"Surat, Gujarat, India",,Private Sector,5ft,SMF1709755,Hindu
"Hi, I am putting up this profile on behalf of my daughter. She has done her Masters. ",31,Jatav,"Delhi, Delhi, India",,Not Working,5ft 6in,SMF1710226,Hindu
"I am graduate from IGNOU university. I have completed my computer animation course from Arena Animation & Impact course from SSI. Not doing job currently, I spend my time doing yoga, meditation and Pranayam.",31,Arora,"Delhi, Delhi, India",Punjab Technical University,Not Working,5ft 3in,SMF1708766,Hindu
"I am simple, down to earth and friendly person, having traditional and family values and looking for partner who can support and guide me in all the aspects of life.",31,Goud,"Warangal, Andhra Pradesh, India",Other General University,Others,5ft 3in,SMF1705289,Hindu
"I am Shilpi Jain, believe in traditional values with modern outlook. Responsible, caring, Self dependent, respect family values. ",31,Digambar,"Gurgaon, Haryana, India",Other General University,MNC,5ft,SMF1706012,Jain
"Hi, i am a simple girl, looking for a person with whom I can share each and every moment of life.",31,Arora,"Dehradun, Uttaranchal, India",,Private Sector,5ft 3in,SMF1706553,Hindu
"Beautiful, intelligent, loving, caring, jovial and adorable girl. She is a mix of both modern and traditional values. Likes to visit new places and meeting new people. She is looking for a partner who can be a best friend, a soul mate who can stand by her in both difficult and good times.",31,Kayastha,"Bangalore, Karnataka, India",,MNC,5ft 5in,SMF1716106,Hindu
"I am a simple and down to earth girl. I like outing with friends and family, watching movies, listening to music, playing badminton, going for a walk, cooking etc. ",31,Jain-Others,"Jersey City, New Jersey",,Private Sector,5ft 2in,SMF1705989,Jain
"I would describe myself as cheerful, happy go lucky, fun loving and easy going and an adventurous person. I have completed my Masters in Computers/ IT and currently working as a Computer Professional. Coming from a joint family has made me a social person as I believe it's a good thing to meet different people and exchange ideas/views with them. I love dancing. I love to hangout with my friends and family, would love to see the world and experience different cultures first hand. 
",31,Shewetamber,"Edison, New Jersey",,Private Sector,5ft 3in,SMF1750953,Jain
Very simple and hard working person.,31,Brahmin - Kulin,"Bardhaman, West Bengal, India",,State Government,5ft 1in,SMF1710960,Hindu
"I am loving and caring, down to earth and romantic person. Love to travel, to see places and also like outdoor activities. I am an easy-going, well-educated, confident, gentle, considerate, family-oriented woman. I work and live in a very beautiful city. ",31,Catholic,"Maidenhead, Berkshire",,Others,5ft 6in,SMF1751186,Christian
"I am jovial, confident,optimistic, chirpy yet a simple sweet and a sober girl with attractive personality. I like Indian Values and traditions but at the same time open to modern world. My hobbies include watching movies, listening to music, interacting with people, reading and cooking. My family is very simple, down to earth.",31,Brahmin,"Delhi, Delhi, India",,Others,5ft 1in,SMF1729296,Hindu
Am very simple and down to earth person.,31,Chambhar,"Mumbai, Maharashtra, India",,Private Sector,5ft 3in,SMF1702146,Hindu
"She has a progressive outlook and believes in simple living and high thinking. Being brought up in a well cultured family, she finds herself as a responsible, trustworthy, emotional being and always carries positive attitude towards life. Although highly educated, yet she is very grounded and give due respect to everyone. Since she is more of a homely person and hence likes to be a homemaker after marriage.
",31,Agarwal,"Delhi, Delhi, India",Meerut University,Not Working,5ft 5in,SMF1702532,Hindu
Very simple and caring girl. Seeking a well established boy.,31,Bhatia,"Melbourne, Victoria",,Not Working,5ft 3in,SMF1751763,Hindu
"I am an understanding person with a positive disposition.
",31,Brahmin - Saraswat,"Delhi, Delhi, India",Other General University,Private Sector,5ft 3in,SMF1704247,Hindu
