aboutText,age,caste,city,college,employedIn,height,profileID,religion
This profile has been created for my sister in law who is the best example of homemaker and best life partner with moderate values. Looking for a groom who can support her in all means of life. Even widower will do with children.,50,,"Mumbai, Maharashtra, India",,Not Working,5ft 1in,SMF1631825,Hindu
"Am independent, well educated, confident and lively person with pleasant nature. ",50,Nair,"Hyderabad, Andhra Pradesh, India",Other General University,Not Working,5ft,SMF1535348,Hindu
"Like anyone else, there is more about me than what anyone can try and fit into these description box's. I am also down to earth. I'm a caring, passionate Woman with an understanding attitude, easy to chat to and get along with. I am somewhat of a romantic lady and am ""very generous and giving in many ways"". I like to travel and have a good sense of humor and am affectionate and would love to share it all. I'm genuinely seeking someone special that I can have a serious long term relationship with. There is only one thing more important to me: Meeting and being with my life partner.",50,Brahmin,"Melbourne, Victoria",,Others,5ft 4in,SMF1602536,Hindu
"Loves to read, trek, being in touch with family & friends. She hails from a close-knit family. Theresa Moras is looking for a genuine, educated, sincere and working Indian origin Roman Catholic partner. ",50,Catholic,"Mumbai, Maharashtra, India",,Private Sector,5ft,SMF1532492,Christian
"I am an educated and pretty lady who believes in herself. I have spent the last 10 years bringing up my kids and looking after my aging parents in law, now free of my  responsibilities. I am looking for a suitable partner to spend the rest of my life with. I am looking for a person who is healthy, caring, honest and fun to be with.",50,Khatri,"Lucknow, Uttar Pradesh, India",,Not Working,5ft 1in,SMF1515120,Hindu
"I'm a simple man, caring, honest and understanding man. I'm looking for a caring, simple, honest woman for a serious and long term relationship, a woman that i will live with for the rest of my life, trustworthy person.",50,Others,"New Brunswick, New Jersey",Firat University,Others,5ft 10in,SMF1463438,Christian
"My soulmate should be a well educated and well groomed person, passionate about life, kind and understanding,someone who will be a companion and a friend.Together we should work as a team, and there will be no place for egos.he should be my strength and support, and a constant source of inspiration.",50,Bengali,"Bangalore, Karnataka, India",,,5ft 3in,banf1275578,Hindu
"I PLAY FLUTE & A MUSIC LOVER. I AM TEACHING FLUTE AT PUNE. I PREFER FOR A MUSIC LOVER PARTNER ONLY. I AM A GOD FEARING PERSON. I RESPECT ELDERS. VERY CONFIDENT. SELF MADE, BELIEVE IN HARD WORKING. RESPECT FOR LADIES.",50,Mudaliyar,"Pune, Maharashtra, India",Patna University,MNC,5ft 6in,SMF1546570,Hindu
"hi, I am quite simple at my heart.Believe in take life as it comes.I am looking out for a person who wants enjoy life thoroughly,and also has a great sense of humour and also has a positive attitude for life.I enjoy travelling,watching movies and also painting.",50,Vaishnav,"Mumbai, Maharashtra, India",,,5ft 2in,mumf865002,Hindu
"Life takes some unexpected turns, so since you cant roll over and die, pick up the loose ends, pray and move on. I'm not a very outgoing person. I enjoy the simple things of life. Children are the best part of my profession. I enjoy taking care of my daughter, doing embroidery and take an active part in church activities.  
",50,Catholic,"Secunderabad, Andhra Pradesh, India",,Private Sector,5ft 2in,secf1329648,Christian
"cosmopolitan outlook, friendly, moderately outgoing, empathetic, maintains beautiful home, interested in fine arts, financially secure, no family responsibilities, non-religious but spiritually inclined.",50,Brahmin,"Mumbai, Maharashtra, India",,Private Sector,5ft 1in,SMM1536382,Hindu
"Working as a Govt employee with
more than 25 years service.  I have vision from left eye only.
Rest is normal.  I have a stout body. Pure vegetarian",50,Brahmin - Iyengar,"Chennai, Tamil Nadu, India",,Others,5ft 3in,chef1328818,Hindu
I am associated with an International Organization for world peace (NGO) and would like to continue till the end.,50,Maratha,"Bangalore, Karnataka, India",,Others,5ft 4in,banf469120,Hindu
"I am a graduate from mumbai born and brought up from a hindu family. I am a malayalee pentecost girl (no ornaments) working in a school. I can speak English, hindi, marathi, malayalam, Tamil and Konkani fluently. I have no parents and have 3 brothers of which 2 are married staying separately. The one elder is not a pentecost only myself and my younger 2 brothers have accepted lord jesus as our personal saviour. The youngest to me is 34 done his post graduation and continuing with his 3D animation. We both are staying together. I have 8 uncles and aunties of which 2 of them are in mumbai, 1 is expired and the others are in native place (Quilon, Vettamukku) I have lost my father 22-23 yrs back and I have lost my mother 12 years back. The one younger to me is married having one child from a pentecost only. We 3 brothers got baptised 10 years back. I am searching a god fearing sweet and loving girl for my youngest brother also. To be clear to you recently I had undergone an operation of my removal of uterus.  ",50,Others,"Mumbai, Maharashtra, India","Other College, Pune University",Private Sector,5ft 4in,kalf268747,Christian
"I am a honest and sincere person with simple living and high thinking values.I have got good taste for clothes, eating habits and love to visit good places.I love teaching children.",50,Punjabi,"Bardhaman, West Bengal, India",,Private Sector,5ft 1in,barf942980,Hindu
"I am loving, caring, sweet, honest, industrious, faithful, kind, thoughtful, hardworking, down to earth.
                                                                                               ",50,Others,,,Others,6ft 3in,SMF1436525,Christian
"hi,This is Radhika.Bhat. I am 47 years old. I am divorcee. I have one daughter. she is married now.now a days i am living with her..I have been  separted from my husbandfrom 23 years.
",50,Brahmin - Kokanastha,"Bangalore, Karnataka, India",,,5ft 6in,banf1072384,Hindu
i am sunita agarwal with two kids.one daughter married in usa and son in third year mechanical.i am very loving caring with the desire to live my life with lots of love and fun.true value of life.,50,Agarwal,"Warangal, Andhra Pradesh, India",,,5ft 1in,warf1267900,Hindu
"Iam loving, huggable, sweet and caring. Love to walk in the beach with my love ones. I like romantic places and new places to look at. Love to travel and see new things. Contact me to know more.... See u then!!",50,Catholic,"Cebu, Cebu",Other Business Institute,Private Sector,5ft 1in,othf668085,Christian
"reading, working, watching tv staying with my family at badlapur east Maharashtra studying,teaching word of god on Sunday schools",50,Protestant,"Mumbai, Maharashtra, India","Other College, Mumbai University",Private Sector,5ft 3in,SMF1447110,Christian
"i am a simple and faithful. having a daughter doing PG she is with me. having own flat 3b parents no more sisters 3 brother all are well settled. my job is in Chennai only. having interest in playing games daily. interest to drive car, motorcycles.     
    ",50,Brahmin,"Chennai, Tamil Nadu, India",Industrial Training Institute (ITI),Central Government,5ft 8in,SMF1403244,Hindu
i am a moderate person who is very down to earth and simple n honest . loves walking listening to music and swimming .. looking for a similar person .,50,,,,Private Sector,5ft 3in,tomadachi,Hindu
I am a very understanding person. I am a single mother with 1 son in primary school. I like to have a life long companion whom can accept me and my son with friendly manner and should be very understanding. ,50,Gounder,"Ipoh, Perak",,State Government,5ft 4in,SMF1540477,Hindu
I am working as an English teacher in govt school.My hobbies are reading religious books and sining devitionals songs.I have worked in maldives for 2 years.,50,Others,"Chennai, Tamil Nadu, India",,State Government,5ft 4in,chef539010,Christian
"i am fair ,ggood looking,aand sssmart.ilike to read ,sing travel.etc.ihave ddone graduation in cclassical vocal.we r an upper middleclass family wwith traditional values.",50,Brahmin,"Pune, Maharashtra, India",,State Government,4ft 11in,lajavanti,Hindu
"Personality: I am affectionate, softspoken, gentle and vivacious. Am a complete optimist at heart. If words could describe me they would be caring, intelligent, honest and straightforward. I am basically a blend of East and West. I have a deep sence of values. 
",50,Khatri,"Kolkata, West Bengal, India",,Others,5ft 5in,kolf938783,Hindu
I am a civil engineer working under State Govt. Need a father of my daughter and a friend of mine. ,50,Scheduled Caste,"Guwahati, Assam, India",,,5ft 1in,guwf576904,Hindu
"I am looking for a smart, intelligent, caring person in my life. He should not have any habits like drinking, drugs, etc. I am veg. so he is also expected so.",50,,"Rest of Gujarat, Gujarat, India",,Others,5ft 4in,kalpana1963_in_in,Hindu
"I consider myself to be a confident, smart, sweet, and very kind human being. I value honesty and good manners. I'm a very simple person but at the same time, I have style and presence. I love my family and friends, I would do anything in my power to make them happy and be there for them always. I respect good values and hard work. I do believe in true love, and the commitment that it takes while you are in one. I love to travel and have fun. I'm still a child at heart. I'm passionate and loving. I have learned that everyone needs his or her own space to continue growing as an individual. I believe that trust and open communication can prevent misunderstandings in a relationship and prevent pain, which I'm sure we all have experienced one or many times in a lifetime. I'm not looking for perfection, but instead I'm looking for someone perfect for me. I'm ready to love someone. I don't know whom this will be, but I'm ready. ",50,Kayastha,"Delhi, Delhi, India",,Private Sector,5ft 4in,delf431928,Hindu
"Born in Kerala, but brought up at Pune, convent educated and cultured. Looking for a well qualified professional who would be compassionate, good nature, lively and an open minded person with a sense of humor and a zest for life. Somebody who is willing to give what it takes to make a relationship beautiful and permanent.",50,Thiyya,"Navi Mumbai, Maharashtra, India",Fergusson College,Others,5ft 4in,karuuna,Hindu
"I am 47, divorced, Beautiful Hindu female living in Gujarat, India
HAvING ONE GIRL CHILD 16 YEARS OLD. 
I am looking for a groom age between 40-50 years, who is well settled socially, as well as economically. My partner/ soulmate should be good natured, broad minded, loving and caring with clean habits. He should be a responsible and a considerate person. I prefer widower or divorcee.",50,,"Ahmedabad, Gujarat, India",,Private Sector,5ft 2in,madhu3581,Hindu
"Born and brought up in Mumbai. A well placed professional looking for a companion who will respect me as an individual. Some one who will help make life's journey interesting. Interests include reading, observing people, going for long walks. Ever willing to walk that extra mile for the right person. ",50,Brahmin -Gowd Saraswat,"Mumbai, Maharashtra, India","Xavier Labour Relations Institute (XLRI), Jamshedpur",Private Sector,5ft 5in,punf613263,Hindu
