aboutText,age,caste,city,college,employedIn,height,profileID,religion
I am simple man having traditional values and believe in god. now I am in search of a bride who is simple having traditional values and go ahead in life together with me. ,38,Agarwal,"Bikaner, Rajasthan, India",,Others,5ft 10in,SMM1758568,Hindu
A very down to earth person. ,38,Protestant,"Delhi, Delhi, India",,MNC,5ft 10in,SMM1758196,Christian
"Am an astute, austere and dynamic individual with absolute humor sense, very down-to-earth nature, brought up in a very liberal family and belonging to upper-middle class society. ",38,Brahmin - Danua,"Chennai, Tamil Nadu, India",,MNC,5ft 7in,SMM1758603,Hindu
"SETTLED IN BANGALORE WITH MY 7 YEAR OLD SON. NATIVE OF KOTTAYAM, KERALA.",38,Catholic,"Bangalore, Karnataka, India",,Private Sector,5ft 7in,SMM1751160,Christian
"Honest, Energetic, and goal oriented, Born Brought up in mumbai, factory, and having office in 3 states.",38,Maratha,"Mumbai, Maharashtra, India",,Others,5ft 5in,SMM1749206,Hindu
I am a simple human being who believe in trying hard to be a better person in life.,38,Brahmin - Kulin,"Kolkata, West Bengal, India",,Central Government,5ft 11in,SMM1747928,Hindu
"I am fair, soft spoken, caring person with pleasant personality. ",38,Khatri,"Amritsar, Punjab, India",,Others,5ft 9in,SMM1746168,Hindu
"I am patient, fun loving and caring person.",38,Others,"Gurgaon, Haryana, India",,Private Sector,5ft 11in,SMM1746900,Christian
I am basically a simple person who is satisfied with the small things that God has blessed me with. I am looking forward with hope of doing good things for self and family.,38,Protestant,"Bangalore, Karnataka, India",,Private Sector,5ft 8in,SMM1747048,Christian
"Happy go lucky, fun loving guy. ",38,Shikarpuri Sindhi,"Mumbai, Maharashtra, India",,Private Sector,6ft 1in,SMM1754254,Hindu
"I am honest, caring, intelligent, hardworking and ambitious. I have a great sense of humor. I am fun loving and down to earth. I am passionate about traveling, watching movies and enjoy music. 
I respect indian traditions and looking for smart, intelligent and educated girl.




",38,Brahmin - Saraswat,"Dubai, Dubai",,Private Sector,5ft 8in,SMM1744054,Hindu
Hi I am Rahul lives in pune. Working as a Sales Manager in automobile sector. Gone through very bad situation in life. ,38,Maratha,"Pune, Maharashtra, India",,Private Sector,5ft 6in,SMM1744643,Hindu
"I am a simple person, looking for a beautiful and educated girl. ",38,Rajput,"Mumbai, Maharashtra, India",,Private Sector,5ft 11in,SMM1744278,Hindu
"I work as an electrical consultant, i believe in human value system where class, elegance & sophistication matters. I believe to accept life as it comes. I love to play lawn tennis & photography is my passion.",38,Kayastha,"Kolkata, West Bengal, India",,Others,5ft 8in,SMM1741176,Hindu
"I am confident, caring, friendly person who believe in relationship and trust. Currently, working in Mahindra Group company as a Assistant Manger.",38,Kshatriya,"Kalyan, Maharashtra, India",,Private Sector,5ft 2in,SMM1739590,Hindu
"I am from a middle class family and want to have someone who can understand and support me. Loves to travel, photography, listening to music, etc. My family is in Kolkata.  ",38,Kayastha,"Thane, Maharashtra, India",,Private Sector,5ft 9in,SMM1742050,Hindu
"I am born and grew up in Karnatak state and we are eight in the family. I am a fun loving, religious, confident and intelligent guy from middle class family.
",38,Sunni,"Mumbai, Maharashtra, India",,Private Sector,5ft 9in,SMM1736657,Muslim
"I am simple, easy and fun loving guy. Born in Siliguri, working in Mumbai. ",38,Kayastha,"Mumbai, Maharashtra, India",,Private Sector,5ft 1in,SMM1738585,Hindu
Simple and down to earth person and looking for someone suitable with whom can lead a peaceful and happy life.,38,Kapu,"Vishakhapatnam, Andhra Pradesh, India",,MNC,5ft 8in,SMM1737257,Hindu
"Write about yourself, your likes and dislikes, personality and traits, aspirations in life, unique characteristics, etc.",38,Brahmin,"Hyderabad, Andhra Pradesh, India",,Private Sector,5ft 7in,SMM1749309,Hindu
"Hi, am a simple guy, belong to a middle class family with strong family ties. ",38,Sunni,"Varanasi, Uttar Pradesh, India",,Private Sector,5ft 4in,SMM1731554,Muslim
I am simple man from the joint family.,38,,"Navi Mumbai, Maharashtra, India",,Private Sector,5ft 7in,SMM1728583,Buddhist
"I am someone with a nice touch of determination, soft-spoken, nice blend of extrovert and introvert, want to live a contended life and one who likes to be close to family. Want partner who is sweet, good looking, religious, soft spoken, patient. I have worked in the software field  Currently seeking right job opportunity. Family is traditional, religious and fun loving. I am manglik and so seeking preferably manglik. ",38,Shewetamber,"Mumbai, Maharashtra, India",,Others,5ft 9in,SMM1734909,Jain
