aboutText,age,caste,city,college,employedIn,height,profileID,religion
"I'm Dr. Shalini Pandey, simple in nature and completed P.H.D in Fine Art. I'm handicapped from right leg but I do the work without any support.",37,Brahmin - Sanadya,"Lucknow, Uttar Pradesh, India",,Not Working,5ft 3in,SMF1743804,Hindu
"A person with traditional upbringing but modern outlook. Down to earth, simple and straight forward personality. ",37,Sindhi-Baibhand,"Mumbai, Maharashtra, India",,MNC,5ft 4in,SMF1729048,Hindu
"Hi, i am very simple girl and down to earth, my father is passed last 27 years. I have run family boutique with my brother because I am very well freelancer professionally experience Ladies dress making technology.",37,Sunni,"Varanasi, Uttar Pradesh, India",,Others,5ft 2in,SMF1727182,Muslim
I am a simple person with no show off and beleive in myself.,37,,"Thane, Maharashtra, India",,Central Government,5ft 4in,SMF1736922,Hindu
"Am a simple nature person who is calm and quite hard working.
",37,Vishwakarma,"Mumbai, Maharashtra, India",Other Fashion/ Accessory Design Institute,Private Sector,5ft 1in,SMF1723618,Hindu
"Hi, am very simple, down to earth person. My father passed away and now, i am running my family boutique with my brother.",37,Sunni,"Varanasi, Uttar Pradesh, India",Other General University,Others,4ft 10in,SMF1723030,Muslim
I am down to earth and understanding person with moderate values in life. I have done B.Com from mumbai university and MCM (Masters in computer management) from Pune university. I am working with a website development firm in Mumbai.,37,Brahmin,"Thane, Maharashtra, India",,Private Sector,5ft 4in,SMF1721911,Hindu
"I am a simple girl. I have ulcers on the lower legs other than that I am fine. I am the only daughter of my parents, I do have a younger brother, who is married and happily settled. My parents are very protective of me. ",37,Catholic,"Mumbai, Maharashtra, India",Other General University,Not Working,5ft 4in,SMF1716451,Christian
"I'm a simply working girl, i like non alcoholic person and simple family.",37,Jatav,"Delhi, Delhi, India",,Private Sector,5ft 3in,SMF1759916,Hindu
"Hi, This is Rakhee Krishna Nikam, I am simple, ambitious. Working as a Financial Advisor (Life Insurance, Health Insurance, Mutual Funds, Home Loan etc) in Pvt. Ltd. Co., Mumbai. Staying at Navi Mumbai with Father, Mother, & Younger Brother.  Father is a Retired person from NAVY, Mother is a Housewife, Brother working with L&T as a Software Engineer. I looking for a life partner who understand me, smart, ambitious, professional and well settled in Mumbai.
",37,Kokanastha Maratha,"Navi Mumbai, Maharashtra, India",,Private Sector,5ft 1in,SMF1723989,Hindu
I am looking for a compatible person who can walk along with me and can accept my daughter. ,37,Lingayath,"Bangalore, Karnataka, India",,Others,5ft 1in,SMF1710436,Hindu
"My sister is very humble, calm and adjusting. We are looking for a person who is not aggressive and should be positive towards life.",37,Khatri,"Delhi, Delhi, India",,Public Sector,5ft,SMF1754978,Hindu
My sister is looking for a well educated person with a good sense of humor.,37,Sikh - Jat,"Sydney, New South Wales",,Private Sector,5ft 5in,SMF1751769,Sikh
Am a person with good nature and living life with joy and fun. Am simple and straight forward in nature and believes in honesty and expect the same from others. ,37,Suthar,"Nasik, Maharashtra, India",,Not Working,5ft 5in,SMF1748929,Hindu
"My sister is an Issueless, Innocent Divorcee. She is caring, responsible and sensible person working as a teacher.
",37,Brahmin - Hoysala,"Bangalore, Karnataka, India",,Private Sector,5ft,SMF1748083,Hindu
"I'm very simple, matured and calm going person. I believe in love and responsibilities those can build the relations. I'm affectionate and caring person and expecting the same from who can be my life partner through out the life.",37,Kamma,"Hyderabad, Andhra Pradesh, India",,Private Sector,5ft 4in,SMF1750170,Hindu
"Maths teacher in school, female child of 3 yrs 8 months and living with her. ",37,Arora,"Faridabad, Haryana, India",,Private Sector,5ft 3in,SMF1746032,Hindu
Right now divorced living with my mother and my 7 years female child living with me.,37,Brahmin,"Chennai, Tamil Nadu, India",,Private Sector,5ft 1in,SMF1743256,Hindu
"My daughter like cooking, painting & visiting to diff places. ",37,Maratha,"Pune, Maharashtra, India",Pune University,Private Sector,5ft 3in,SMF1689308,Hindu
I am a straight forward and simple person who would like to respect others and get respect from others.,37,Kayastha,"Kolkata, West Bengal, India",Board of Technical Education,Private Sector,5ft 3in,SMF1691206,Hindu
I am a school teacher. An MA in English from University of Calcutta.,37,Kayastha,"Kolkata, West Bengal, India",,State Government,5ft 3in,SMF1709898,Hindu
I am working with central government for last 14 years in Rajasthan & Gujarat. I have 2 children aged 12 & 9 and both are with me. I am caring person & looking for like minded educated person either from Service class or business class. ,37,Shewetamber,"Vadodara, Gujarat, India",,Central Government,5ft 3in,SMF1683445,Jain
"I'M A SIMPLE PERSON, BELONGS TO A MIDDLE CLASS FAMILY. LOOKING FOR A INTELLIGENT, CARING AND WELL SETTLED PERSON WHO BELIEVE IN FAMILY VALUE AND UNDERSTANDING.",37,,"Karnal, Haryana, India",Board of Technical Education,Private Sector,5ft 2in,SMF1681649,Hindu
"I come from a sweet and nice family of four. Quite ambitious in my own way and largely inspired by mom, brother, nature and of course life. Have seen most of the life's attributes. I'm a bit moody and quite a lot of time bubbly person. ",37,Thigala,"Bangalore, Karnataka, India",Other General University,Private Sector,5ft 6in,SMF1709924,Hindu
"I am a confident, fun-loving, warm and intelligent young woman. I work as an Assistant Professor at a reputed university in Missouri, USA on an H1B visa. I have been educated at some of the top institutions in India and the US- IRMA, Anand, Gujarat; Johns Hopkins University, UNC Chapel Hill, Duke University. ",37,Khatri,"Saint Louis, Missouri",,Others,5ft 10in,SMF1688677,Hindu
"Hi, i am family oriented girl, like to have a simple and sincere life. ",37,Catholic,"Nagpur, Maharashtra, India",,Private Sector,5ft,SMF1727904,Christian
My sister is K.Amutha. I am his elder brother. I am an LIC Agent and Real Estate Broking Business. ,37,Scheduled Caste,"Tiruchirapali, Tamil Nadu, India",,Private Sector,5ft 2in,SMF1732433,Hindu
"I am a marketing professional with an MBA degree, working with a MNC, based out of Hyderabad. We are based out of UP and belong to a defense background, father retired from Indian Air force. Looking for a professional, cultured and an educated individual, who can help both of us grow professionally and personally. ",37,Brahmin,"Hyderabad, Andhra Pradesh, India",Kurukshetra University,MNC,5ft 6in,SMF1691293,Hindu
We are looking a like minded person with good family (of age group of 41 to 38 yrs ) background from central India. Preferably from Rajput Caste and professionally stable & Unmarried.,37,Rajput,"Bhopal, Madhya Pradesh, India",,Not Working,5ft 7in,SMF1735999,Hindu
"I am looking for a soul mate, whom I expect to be an honest, sincere, responsible, and sensitive human being. I prefer ethics and values over anything else. I live with my parents and always wish to be there with them, so it is also a priority of my life. My soul mate must have broader and liberal mind set to understand my duties and dreams that I wish to accomplish in this life. I am from a lower middle class background and believe in the system where man play the role of provider in his family. ",37,Kayastha,"Delhi, Delhi, India",Banaras Hindu University,State Government,5ft 4in,SMF1675864,Hindu
"My daughter is a commerce graduate and passed CA (Inter). Currently working as an Accounts officer in Kolkata. She would like to be in job post marriage. She believes that love, care, trust and respect are the basis of foundation of any relationship. She is soft spoken and very caring person. ",37,Brahmin - Gaur,"Jamshedpur, Jharkhand, India",,Private Sector,5ft 3in,SMF1674043,Hindu
"Very fair, simple down to earth post graduate architect girl working in MNC in Gurgaon. Schooling from Delhi's premier convent with numerous awards to her credit, 
professional education from India's top architecture School. Is compassionate by nature and a very responsible person. Well versed in household activities as well.",37,Arora,"Delhi, Delhi, India","School of Planning & Architecture, Delhi",Not Working,5ft 8in,SMF1667424,Hindu
Am compassionate and easy going person and am looking for someone who is faithful n truthful.,37,Rajput,"Delhi, Delhi, India",Gujarat University,Private Sector,5ft 4in,SMF1665925,Hindu
"I have simple family and religious. I have studied up to B.Sc, B.ED. and staying with my parents. I am having three school going kids and aged about 10, 6, 3 yrs (two sons, 1 daughter). I am working in a private school.",37,Khatri,"Ambala, Haryana, India",Kurukshetra University,Private Sector,5ft 4in,SMF1681041,Hindu
Am simple and hardworking person. Looking for someone who can handle me and can accept me as I am. ,37,Sunni,"Mumbai, Maharashtra, India",,Not Working,5ft 4in,SMF1719072,Muslim
"I am a simple and outgoing girl. Like Art and Fashion. Love traveling. Looking for a chilled out man with a progressive attitude, someone who respects people and surroundings around him, as well as someone who would be a best friend through thick and thin, always. ",37,Digambar,"Delhi, Delhi, India","Pearl Academy of Fashion, Delhi",Others,5ft 6in,SMF1714464,Jain
"Looking for someone who can complement my personality which is cheerful and fun loving and yet serious and focused. I like to maintain balance at both home and career, both being important aspects of life that adds new dimensions to a person in many ways. Broad minded yet my upbringing has taught me to stay connected with my roots.",37,Maheshwari,"Bangalore, Karnataka, India",,MNC,5ft 2in,SMF1707379,Hindu
I'm an honest and sincere in relationship. ,37,Protestant,"Kolkata, West Bengal, India",Indira Gandhi National Open University (IGNOU),Private Sector,4ft 11in,SMF1719147,Christian
"Person of values. compassionate, kind, generous and wish to fulfill all dreams in life.",37,Catholic,"Pune, Maharashtra, India",Karanataka University,Others,5ft 3in,SMF1714062,Christian
"Hi I am Anne, work in the global banking sector of HSBC. ",37,Others,"Bangalore, Karnataka, India",Andhra University,Private Sector,5ft 2in,SMF1706466,Christian
"Positive, honest, adaptable, no major hang ups except cleanliness;). I am very young at heart and looks, ""a bubble of life"". My family and friends often say that I am too generous with my time and emotions (not always a good thing). I am a professional woman, aggressive at work but also very grounded at home. Looking for a responsible, sincere, fun loving and very ambitious person. Someone who is interested in building a new life, home and strive towards financial independence. Appreciate chivalry and adore chivalrous men.",37,Sikh - Khatri,"San Jose, California",,Private Sector,5ft 3in,SMF1696953,Sikh
"Hi, I am putting up this profile on behalf of my sister. She has done her Masters (M.Sc. & M.C.A). Her family includes her mother who is a homemaker, and her father who is retired from Irrigation, and has 1 brother and 2 sisters, all of whom are married. Her friends describe her as affectionate, caring, energetic, hard eorking and intelligent person. ",37,Kayastha,"Noida, Uttar Pradesh, India",Indira Gandhi National Open University (IGNOU),Not Working,5ft 3in,SMF1697993,Hindu
"I am simple, down to earth girl having joyful nature. Presently working with Multinational reputed company in Pune.
I am well qualified, born & brought up in Pune & come from well qualified family background.",37,Mali,"Pune, Maharashtra, India",,MNC,5ft 2in,SMF1632855,Hindu
"I am writing on behalf of my sister, who has been globetrotting for a while, but finally wishes to settle down. She was raised in Mumbai. She is extremely warm, kind and a quite a brave woman. She did her Masters in Design from Milan in Italy. She lives now in Johannesburg and works for a retail specialist. She loves traveling and visits new place in the world every year. She is an extrovert and a great documentary buff. She loves to do things and meet people who mentally stimulate her and challenge her. ",37,Orthodox,"Mumbai, Maharashtra, India",INSEAD,Private Sector,5ft 2in,SMF1691329,Christian
"I am a simple and broad minded person. Enjoy nature, like to listen music and read books. ",37,Brahmin - Saraswat,"Rest of Goa, Goa, India",,State Government,5ft 6in,SMF1641609,Hindu
I want a lady which is all rounder in work and qualify.,37,Kshatriya,"Tezpur, Assam, India",,Others,5ft 6in,SMF1688509,Hindu
"A person with compassion, deep family values and pleasant personality with feelings of humility, care and respect for others. Highly talented, cultured and would be a home maker to the family she joins.",37,,"Delhi, Delhi, India","Delhi College of Engineering, Delhi University",Public Sector,5ft 10in,SMF1629408,Hindu
"She is very beautiful & well educated, professionally qualified Bengali girl.",37,Brahmin,"Bangalore, Karnataka, India",Other General University,Private Sector,5ft 4in,SMF1624317,Hindu
"She is hardworking, understanding, smart, honest, friendly, talkative, caring and ambitious person by nature. She has been brought up in Mumbai. Presently, working in reputed I.C.S.E. school at Andheri.",37,,,D.G. Ruparel College,Public Sector,5ft 1in,SMF1656403,Hindu
"Simple, honest, family oriented girl working as assistant professor in reputed college in Pune. Pursuing PhD. Looking for a suitable, well qualified match preferably from Pune. ",37,Mochi,"Pune, Maharashtra, India","Other College, Pune University",State Government,5ft 1in,SMF1637323,Hindu
"I am a simple person who loves to listen music, watch movies and even sometimes cartoons. Visit new places esp hill stations or places close to nature. Spiritual not religious. ",37,Mala,"Delhi, Delhi, India","Symbiosis Institute of Business Management (SIBM), Pune",Private Sector,5ft 2in,SMF1682916,Hindu
"Shilpa is having 2 brothers. both are married.I have completed Graduation in Arts & completed PGDMM. Now working in a construction company as a Sales Manager.Looking a Loving,Caring,Understanding life partner.
No habits. Thanks.",37,Marwari,"Pune, Maharashtra, India","Other College, Pune University",Private Sector,5ft 4in,SMM1615929,Hindu
"Post Graduate from JNU in Foreign Language                                      Working Professional Certified Management Course in Marketing
Issueless , Legally Divorced  after Two Years of marriage . Working as Planning Head Marketing with a well known Real Estate    
                                             Company.  Annual Income: 20 Lacs 
",37,Arora,"Delhi, Delhi, India","Jawahar Lal Nehru University (JNU), Delhi",Private Sector,5ft 3in,SMF1609896,Hindu
My sister is very simple person with lot of family values. Looking for a friend cum life partner with whom she can lead a happy life. ,37,Sonar,"Hyderabad, Andhra Pradesh, India",,Not Working,5ft 3in,SMF1615783,Hindu
"Maina Begum, Divorcee from Guwahati. Living with her parents. She has one elder Brother who is married. Her father is in Railways. Brother is also in Railways. She is looking for a kind & gentle person who can take care of her. ",37,Sunni,"Guwahati, Assam, India",,Not Working,5ft 2in,SMF1679658,Muslim
This is for my daughter who is working in Dubai and have MBA degree from IIPM Delhi. She is very smart and efficient.,37,Protestant,"Dubai, Dubai",IIPM,Private Sector,5ft 7in,SMF1705348,Christian
"I have done M.A. D.ED and school management course. Now, pursuing Diploma in social work. I am working in Blind school as a teacher. ",37,Kunbi,"Mumbai, Maharashtra, India","Other College, Mumbai University",Private Sector,5ft 4in,SMF1657891,Hindu
I have been a social and fun loving person throughout my life. My family has always been on the top of my priority.,37,Brahmin - Punjabi,"Gurgaon, Haryana, India",,Private Sector,5ft 6in,SMF1604060,Hindu
"I am good looking, smart, confident, down to earth, loving and caring also i believe in long term commitment & strong relationships. I enjoy reading, listening to music, cooking, traveling and shopping.",37,,,Delhi University,Private Sector,5ft 3in,SMF1662221,Hindu
"Father is a retd postmaster (late) and mother is a housewife. Elder sister got married and blessed with a child. My second sister (bride) working in an MNC and she is very bold, lovable and hard working and adjustable person. ",37,Scheduled Caste,"Chennai, Tamil Nadu, India",Indira Gandhi National Open University (IGNOU),MNC,5ft 2in,SMF1609845,Hindu
"Am jovial, simple, God fearing and understanding girl from an ancient Syrian Christian background.",37,Protestant,"Chennai, Tamil Nadu, India",,Private Sector,5ft 2in,SMF1643568,Christian
"She is simple, caring and a homely girl with traditional values who believes in keeping the family together. She has done B.A, M.A (History), B.Ed from Delhi. Currently working as Primary Teacher in a Public School. Father: Late Rtd. Executive Engineer (DDA). Mother: Homemaker. Elder Sister: married to P.C.S (Allied). ",37,Jatav,"Agra, Uttar Pradesh, India",Other General University,Private Sector,5ft 2in,SMF1651132,Hindu
After doing Bsc (Chem. Hons) I did diploma in 2-D and 3-D Animation. Presently working at Bangalore. I am a very happy go lucky type of a person having traditional values. Will prefer to continue with my profession post marriage. ,37,Mahishya,"Bangalore, Karnataka, India",,Private Sector,5ft 2in,SMF1593832,Hindu
"An optimistic, fun loving and easy going person. I love my work, my family and the friends God has blessed me with. ",37,Brahmin,"Mumbai, Maharashtra, India",,Private Sector,5ft 4in,SMF1595117,Hindu
"I am simple, loving, caring and matured person. Down to earth and hard working. Spiritual and romantic in nature, believe in god. Respect values. I work as an Accountant in Bihar Education Department. I love music.

",37,Kalwar,"Dehradun, Uttaranchal, India",Other General University,Private Sector,5ft 2in,SMF1600667,Hindu
"Born again believer from Hindu background. Dentist by profession, willing to get married to a person who has faith in Lord Jesus Christ preferably a professional.",37,Others,"Chennai, Tamil Nadu, India",,Private Sector,5ft 3in,SMF1589837,Christian
"complements my strengths and can pinpoint my weaknesses.
knows how to accept a challenge - and how to propose one.
is open-minded enough to listen and to trust, but skeptical enough to keep a degree of good sense.
understands my interests and beliefs but also upholds her own.has just the right sense of adventure vs. alone time, sense of humor vs. deep intellect.knows that beauty comes from within, but that she still can't get away with not taking care of her body.never follows the crowd (unless the crowd is actually right for once.)embraces change when it is helpful or necessary, but doesn't try to be ""unique"" without any direction.holds impeccable moral standards - and follows them.
never loses her temper, even when I do.
understands that nobody is ""perfect,"" but that she is perfect for me - and I for her.
",37,Catholic,"Mumbai, Maharashtra, India",,Private Sector,5ft 4in,SMF1592646,Christian
