aboutText,age,caste,city,college,employedIn,height,profileID,religion
Myself Kashish and earn 12 lakhs rupees per annum. ,21,Hindu-Others,"Delhi, Delhi, India",,MNC,5ft 3in,SMM1760147,Hindu
"I am 22 yrs old, searching for a girl to marry. ",21,Brahmin,"Puducherry, Pondicherry, India",,Not Working,5ft 6in,SMM1760297,Hindu
I NEED A RELIGIOUS & EDUCATED GIRL WHO CARE ME & FAMILY. ,21,Sunni,"Muzaffarpur, Bihar, India",,Private Sector,5ft 4in,SMM1753686,Muslim
I am a very jovial person as friends and family describe me,21,Brahmin - Pandit,"Delhi, Delhi, India",,Private Sector,5ft 9in,SMM1755399,Hindu
"My name is Rahul Ranjan. I am working as network and security engineer at Cyberoam Technologies. I have a brother who is also a software engineer. Besides my engineering job, I dedicate some of my time volunteering in Art of Living foundation for Youth Empowerment Courses. Since, I was both and brought up in various different states of India due to the job of my dad at Indian Air Force, so I consider my self as an Indian First. I am very enthusiastic, fun loving and positive nature person who motivates others through his talks. ",21,Gupta,"Ahmedabad, Gujarat, India",,Private Sector,5ft 8in,SMM1752610,Hindu
I am from religious and reputed rich family.,21,Agarwal,"Rudrapur, Uttaranchal, India",,Others,5ft 4in,SMM1754159,Hindu
"main hi nahi janta main kaisa hoon 
esliye apne bare main kya batau 
uska entajar kar raha hoon jo muge samje aur jane main kaisa hoon .
main kisi prinsess ka entajar nahi kar raha hoon .
main to uska entajar kar raha hoon 
jo samje main uska prince hoon. ",21,,"Mumbai, Maharashtra, India",,Private Sector,5ft 10in,SMM1750315,Buddhist
I am a simple boy. ,21,Scheduled Caste,"Barpeta, Assam, India",,Others,5ft 9in,SMM1753354,Hindu
I am seeking a good girl with good habits. ,21,Vannia Kula Kshatriyar,"Vellore, Tamil Nadu, India",,Private Sector,5ft 3in,SMM1744647,Hindu
I am a simple guy with huge dreams.,21,Sunni,"Navi Mumbai, Maharashtra, India",,Not Working,5ft 11in,SMM1743123,Muslim
"I am sincere, kind, caring, humorous, fun loving and adventurous guy. I am the one with whom anyone can easily go with. I am amiable young man greet people enthusiastically. I love to learn and ever ready to explore my knowledge. I am pursuing MBBS/MD at Ukraine. I hail from a decent, educated, respectable family.
",21,Sikh - Jat,"Jalandhar, Punjab, India",,Not Working,5ft 10in,SMM1752144,Sikh
Cool and friendly guy who believe that self confidence is everything for success in life and work on this ideology.,21,Brahmin,"Susaram, Bihar, India",,Private Sector,5ft 5in,SMM1745674,Hindu
"Write about yourself, your likes and dislikes, personality and traits, aspirations in life, unique characteristics, etc.",21,Kapu,"Rayagada, Orissa, India",,Not Working,5ft 10in,SMM1744689,Hindu
"Hi...
I am a student.
I will join my father's business after job.
I am a friendly guy.
I like to hang out, watch movies and sleep!!",21,,"Bangalore, Karnataka, India",,Not Working,5ft 10in,SMM1737961,Hindu
MY SELF SUMIT. BELONG TO A MIDDLE CLASS FAMILY. I NEED A BEAUTIFUL AND INTELLIGENT GIRL ,21,Nai,"Rewari, Haryana, India",,Private Sector,5ft 6in,SMM1746570,Hindu
"I am Jothi Murugan, live in Salem, Tamil Nadu. Here looking for a real relationship that will lead to long term commitment and married life. ",21,Vannia Kula Kshatriyar,"Erode, Tamil Nadu, India",,Not Working,5ft 10in,SMM1743102,Hindu
I'm always make happy to others. ,21,Arya Vysya,"Chennai, Tamil Nadu, India",,Private Sector,5ft 4in,SMM1744714,Hindu
"I am Gaurav Jangid, a very simple person and searching for someone similar. ",21,Brahmin - Jangid,"Rewari, Haryana, India",,Private Sector,5ft 8in,SMM1737986,Hindu
