aboutText,age,caste,city,college,employedIn,height,profileID,religion
"I am a very outgoing and social woman. I love meeting new and like minded people. I'm always up for a good time. I'm very caring, funny and cute. I have a lot of energy and am very entertaining and talkative. I have a lust for ally things great in this world, great food, great friends and great adventures. I am spontaneous, social, and adorable.",32,Catholic,"Mumbai, Maharashtra, India",,Private Sector,5ft 5in,SMF1760990,Christian
"I am a simple, honest and a trustworthy person, willing to settle down in life now. I am working with a reputed German Organization in New Delhi for the past 8 years. I am a voracious reader and have an inclination towards painting and designing of costume jewellery. I have done PGDBM and Masters in English literature from reputed Universities. Though I am a traditional person, I have my convictions. Trust and equality between the partners means a lot to me. Looking for a mature and understanding life partner with an attractive personality, residing in Delhi / NCR.",32,Arora,"Delhi, Delhi, India",,Public Sector,5ft 2in,SMF1760287,Hindu
"I belong to a sophisticated, cultured family with a balance of cultural and modern values. I am fun loving and happy go lucky kind of a person. I am simple at heart, looking for a person with equal values, with whom I will be able to grow personally, socially as well as spiritually.",32,Teli,"Mumbai, Maharashtra, India",,Others,5ft,SMF1760686,Hindu
"My sister is tall, beautiful, is a perfect blend of traditional values and modern outlook. She is very religious, down to earth, family oriented. She wants to pursue her career in academics (only if her in laws permit). She is well accomplished in making Indian Cuisine.",32,Rajput,"Nagpur, Maharashtra, India",,Private Sector,5ft 6in,SMF1759487,Hindu
I am a simple person just believe to live life in harmony.,32,Kshatriya,"Delhi, Delhi, India",,Private Sector,5ft 5in,SMF1755720,Hindu
"I am basically a simple, adjusting and fun-loving person. Am very friendly and modest, like to sing and listening to music. I am a person who is positive about every aspect of life.",32,Maratha,"Mumbai, Maharashtra, India",,Private Sector,5ft,SMF1752574,Hindu
"She is a simple girl but decent, Who gives values to relations as well as work. Appreciate people who understand the inner beauty of thoughts. She wants to do new endeavors in career. Expect a sincere and generous partner. ",32,Brahmin - Gaur,"Delhi, Delhi, India",,State Government,5ft,SMF1753170,Hindu
"My daughter is simple and down to earth kind a person. She is friendly, responsible, caring and loving",32,Sakkhar Sindhi,"Pilibhit, Uttar Pradesh, India",,Not Working,5ft 4in,SMF1751445,Hindu
"I am simple natur family loving girl, career oriented working in private company as Manager and very hardworking girl. I have one sister who is younger then me and unmarried. We belong to upper middle class and simple lifestyle.",32,Vaishnav,"Ahmedabad, Gujarat, India",,Private Sector,5ft 1in,SMF1744736,Hindu
"I am a straight forward, jovial, enthusiast, truthful and wish to live life to its fullest. ",32,Brahmin - Saraswat,"Faridabad, Haryana, India",,MNC,5ft 3in,SMF1747422,Hindu
"My Sister-in-law is a very warm, loving and caring person who mingles with all very easily. With an open and broad perspective towards life, she is smart, witty and interesting. Above all, she respects the family values and our elders and understands the importance of keeping a balance between traditional as well as modern values. ",32,Brahmin,"Jorhat, Assam, India",,Private Sector,5ft 2in,SMF1751671,Hindu
"My daughter is beautiful, understanding and sweet nature girl. She is well qualified, had done her schooling from C.B.S.E board, graduation from Bombay University. At present, she is conducting tutorials from home.",32,Rajput,"Kalyan, Maharashtra, India",,Others,5ft 5in,SMF1742398,Hindu
"I describe myself as level headed person, a blend of traditional values with a modern outlook towards life. Schooling has all over India since parents were in a transferable job. Currently working as an executive with an MNC as sales office commercial. ",32,Nair,"Mumbai, Maharashtra, India",,MNC,5ft 2in,SMF1743074,Hindu
"She is simple, religious, confident, fun loving and caring girl. She loves to read books and listen music. She is working as High School Social Science Teacher in public C.B.S.E english medium school at Bangalore from past four years. She has done M.B.A in Education Management from Symbiosis. We are basically from Gorakhpur (U.P.) and settled in Ranchi",32,Brahmin - Saryuparin,"Bangalore, Karnataka, India",,Others,5ft 6in,SMF1747994,Hindu
"My daughter is a lively, fun loving and friendly person. She enjoys listening to music, watching television, and she is blessed with an aesthetic touch. She has qualities of head and heart. She wants to marry someone who is loving, caring, sensible and responsible. ",32,Rajput,"Gurgaon, Haryana, India",,MNC,5ft 3in,SMF1740910,Hindu
"I am a straight forward person. Presently, I am working as Accounts Head in a Pvt. Ltd. Co., in Worli. ",32,Kokanastha Maratha,"Thane, Maharashtra, India","Other College, Mumbai University",Private Sector,5ft 4in,SMF1739389,Hindu
"Aarti is a beautiful, simple, soft-spoken, sweet natured, talented, homely and well mannered girl. She is very sincere, caring dedicated and charming with a pleasing personality. She is homely and loving, god fearing down to earth, polite girl. She is cheerful, and is self-assured with a positive attitude. She has been raised with good moral and values. She has a deep sense of respect for her elders.

We are looking for a suitable match with someone who has a healthy sense of humor and an appreciation of core family values. 
",32,Arora,"Noida, Uttar Pradesh, India",,Others,5ft 1in,SMF1740532,Hindu
"I work as a Senior Analyst with an IT Firm managing a team of communication trainers in Chennai. My friends describe me as an expressive person, passionate about life, values, friends and work. Love, transparency, trust and mutual respect is very important to me in a relationship and that's what I am looking forward to in my partner as well. ",32,Brahmin,"Chennai, Tamil Nadu, India",,MNC,5ft 2in,SMF1742725,Hindu
"I am a simple and carrier oriented girl. 
",32,,"Mumbai, Maharashtra, India",,MNC,5ft 1in,SMF1733187,Buddhist
"I am working professional from educated family. I am flexible in nature and believe that respect is the backbone of any relation. My expectation is partner should have good understanding, simple living and qualified.",32,Saini,"Hoshiarpur, Punjab, India",,Others,5ft 3in,SMF1742942,Hindu
"she is caring nature girl.Believe in God &respect family values.she has more approch towards life but still attached deeply to all traditional and cultural values.she is confident,homely,caring and honest girl and give great importance for values of elder and family she like reading ,cooking ,watching tv.her favourite sport is cricket.",32,Sunni,"Moradabad, Uttar Pradesh, India",,Private Sector,5ft 4in,SMF1730182,Muslim
"My daughter is very loving, caring, understanding, decent and well behaved. She is very religious and owes respect towards Indian culture and traditions. She is homely, sincere, honest and have positive perception towards life and enjoys every moment of it.
Also, she is good looking with charming features. She is very down to earth and respects elders. She is well educated and keeps herself updated with general knowledge.",32,Sahiti Sindhi,"Jaipur, Rajasthan, India",,Not Working,5ft 5in,SMF1732344,Hindu
"I am a cheerful woman, who likes to stay positive and live in the moment. For me future is important, however, I keep distance from worrying about it all the time and wasting my present. Past is a history for me and it has played a role in making me a more matured and experienced person that I am today. I like to be with a person who is intelligent, respects woman, give due respect to work and be able to maintain work life balance.  
",32,,"Delhi, Delhi, India",,Others,5ft 4in,SMF1730204,Spiritual
