aboutText,age,caste,city,college,employedIn,height,profileID,religion
"My daughter has simple kind of nature, down to earth, obedient with understanding personality.",19,,,,Not Working,5ft,SMF1739027,Muslim
"I'M A SIMPLE GIRL AND CARING TOWARDS MY NEAR-ONES, ESPECIALLY MY MOTHER. ",19,Kurmi Kshatriya,"Patna, Bihar, India",,Private Sector,5ft 3in,SMF1727878,Hindu
"Am studying in B.Tech. I have 1 sister (married) & brother, father & mother. ",19,Sunni,"Thrissur, Kerala, India",,Private Sector,5ft 1in,SMF1736988,Muslim
"My daughter is good looking, religious and educated person. ",19,Sunni,"Hyderabad, Andhra Pradesh, India",,Not Working,5ft 4in,SMF1724524,Muslim
"She is good looking, optimist and having always a positive manner. She has a good respect and value of relations and family as well as society. She always lives in the real world.",19,Brahmin,"Delhi, Delhi, India",College of Arts - Delhi University,Not Working,5ft 3in,SMF1636481,Hindu
"My daughter is student of B.Com & pursuing CS as well. She has done her schooling from DPS & Amity international School. Most suitable words for my daughter is SIMPLE and SOBER. Her hobbies are listening music  & reading books. Me and my husband belongs to Telecom Industry and  ettled in Gurgaon (Haryana) myself belong to Jat (Gotra Sarawat) & my husband is Brahmin (Gotra - Vadhulasa). We are blessed with two kids, elder one is daughter Riddhima and younger one is son who is the student of class 5th DPS.
",19,Intercaste,"Gurgaon, Haryana, India",,Not Working,5ft 7in,SMF1617811,Hindu
"She is born and brought up in a well cultured, traditional family with known responsibilities and confidence. ",19,Kumbara,"Kolar, Karnataka, India",,Not Working,5ft 2in,SMF1665939,Hindu
"Usually I'm a kind,and a happy-go-lucky person. I like living in my own world. I believe that Life should be lived to the fullest. ",19,Maratha,"Satara, Maharashtra, India",,Not Working,5ft 2in,SMF1668291,Hindu
"My daughter is very beautiful, intelligent and smart person. She is my only child having very nice nature. ",19,Arora,"Jalandhar, Punjab, India","Apeejay School of Marketing, Delhi",Not Working,5ft 3in,SMF1646371,Hindu
"I am Samanatha from Africa. I love living a simple and responsible life, caring and honest too.",19,Catholic,,,Not Working,5ft 7in,SMF1710726,Christian
I belongs to a very simple but educated family. I am working as a Computer teacher and have five members in the family. ,19,Sikh - Majabi,"Amritsar, Punjab, India",Other General University,Private Sector,5ft 7in,SMF1669420,Sikh
"Write about yourself, your likes and dislikes, personality and traits, aspirations in life, unique characteristics, etc.",19,Patel,"Surat, Gujarat, India","Veer Narmad South Gujarat University, Surat",Not Working,6ft,SMF1702902,Hindu
Am Surendra sharma and Chandni is my 1st daughter. She is doing B.tech 2nd year with CSE in Hyderabad. I have three children. 2nd daughter is appearing for CA and 3rd is the son who is studying in 6th Std. Am (father) working in private company in Hyderabad. ,19,Vishwakarma,"Hyderabad, Andhra Pradesh, India","Jawaharlal Nehru Technical University (JNTU), Hyderabad",Others,5ft 7in,SMF1609888,Hindu
"My daughter is manglik, pursuing diet, after 12th. She has completed her Air ticketing course, 12th passed from CBSE, Delhi. We are four family members in my family that include one daughter, one son, who is pursuing BBA from IMS in last year. ",19,Jat,"Delhi, Delhi, India",Indraprastha College for Women (IP College),Not Working,5ft 4in,SMF1605799,Hindu
"MY SELF KHUSBOO SINGH, DOING B.PHARMA FROM KANPUR. TAKE INTEREST IN LISTENING MUSIC AND READING BOOKS. IN SEARCH OF A PERSON  WHO IS WELL EMPLOYED N SWEET IN NATURE. ",19,Rajput,"Deoria, Uttar Pradesh, India",Kanpur University,Not Working,5ft 4in,SMF1564104,Hindu
Simple living and high thinking. Prefers good family with good family atmosphere and traditional values. Belongs to a very simple family of Kumaon Region living in Faridabad for last 15 hears. Doing post graduation course in Finance.,19,Rajput,"Faridabad, Haryana, India",Other General University,Not Working,5ft 4in,SMF1602463,Hindu
Am a simple and family oriented girl. Want a groom who will be with me in every step of my life and will treat my parents as his own and support me always. ,19,Brahmin - Kokanastha,"Jamshedpur, Jharkhand, India",,Not Working,5ft 6in,SMF1538626,Hindu
,19,Sikh - Arora,"Jalandhar, Punjab, India",,Central Government,5ft 3in,SMF1585364,Sikh
"I am a tuition teacher. Loves to dance, study, reading books, etc. Wants to work after graduation. Living in a joint 
family. Am very simple, soft nature and loves cooking. Appearing for B.Com. ",19,Kayastha,"Bhilai, Chhattisgarh, India",Other General University,Others,5ft 3in,SMF1590560,Hindu
"I am a conventional girl coming from a traditional family with balanced values. I believe in almighty God. I love to enjoy the simplest joys of life & feel that the simplest things are the one's that leave an indelible impression in the mind. Reading / Writing energizes me. Cooking thrills me, Listening to Music Refreshens me and Travelling Enlightens me. Unmarried Well Educated & Well Settled Match - The ideal person for me would be somebody who is Down to Earth, has a Good sense of Humors and respects and values human relations .",19,Brahmin,,,Not Working,5ft 8in,SMF1524374,Hindu
"She is fair, good looking, professionally qualified and a very simple girl. Maintains perfect balance between personal and professional values. She is successful in her professional life and has done very well in academics and professional studies. However, when it comes to a personal life, it is of prime importance.",19,,"Gopalganj, Bihar, India",,Not Working,5ft 6in,SMF1617663,Hindu
"She is the eldest among four siblings. She is beautiful, smart, charming and center of attraction in every group. She is working as a teacher in private school and preparing for govt job. She is a voracious reader and loves reading classic literature. She enjoys music; in particular she listens to old Hindi songs. She is a good conversationalist and has very good mathematical skills. She is a great friend and healer among her circle. Apart from this, she is very sharp analytically and that is exhibited in the ease with which she can solve analytical puzzles. She has done her B.Ed (Maths) from SSLNT Mahila MahaVidyalaya Dhanbad and M.Sc (Maths) from Vinova Bhave University, Jharkhand, the most reputed university in Jharkhand.",19,Chaurasia,"Delhi, Delhi, India",,Not Working,5ft 9in,SMF1590468,Hindu
I am a simple and positive mannered girl.,19,Punjabi,"Delhi, Delhi, India","Other College, Delhi University",Not Working,5ft 2in,SMF1627832,Hindu
"She is currently working in Dubai in a FMCG. She has completed her MBA (Retail & Marketing) from IMT, Dubai campus. She is very sensible, understanding, responsible & mature. She is outgoing & friendly to everyone. She is very focus, organized, honest & most importantly she is very energetic to take up family responsibilities. 
She is the eldest daughter with one younger sister & brother.",19,Kayastha,"Dubai, Dubai","IMT, Ghaziabad",Private Sector,5ft 1in,SMM1431833,Hindu
"She is beautiful, intelligent and compassionate. Still pursuing her studies in a top NIT, i.e., NIT, Surathkal, Mangalore in IT stream. She is an adorable single child of an allied officer. Her beauty lies in her simplicity. ",19,Karana,"Bhuj, Gujarat, India",Other NIT/ RECs,Not Working,5ft 6in,SMF1404657,Hindu
"She is simple, good in behaviour & obedient person who is aware of all the household chores. She is undergraduate and currently doing B.A. ",19,Kurmi Kshatriya,"Purnia, Bihar, India",,Not Working,5ft 4in,SMF1615716,Hindu
"I am a fun loving person. i love travelling with frnds and family; i love reading and i'm studying in college 1st year. I belong to a middle class family n just looking for my hubby who can love me, care for me.",19,Brahmin - Bhumihar,"Delhi, Delhi, India","Delhi College of Engineering, Delhi University",Not Working,5ft 4in,SMF1476882,Hindu
I do believe in simplicity and always up for helping people. Loves spending my free time with kids and reading novels. Believes in enjoying each and every moment of my life.,19,Kayastha,"Lucknow, Uttar Pradesh, India",Lucknow University,Not Working,5ft 6in,SMF1587693,Hindu
We are 3 in the family. ,19,Rajastani,"Bhagalpur, Bihar, India",,Others,5ft 8in,SMF1598475,Hindu
"Am very simple and innocent girl. Am studying in B.A part 2nd in Jammu. Am good athletic player and also a good player of  handball ball of J&K state and also a good NCC cadet. Am looking for a good boy who is also good player or interested in army, overall he must be a good athlete or good physique. 
",19,Scheduled Caste,"Jammu, Jammu and Kashmir, India",DOEACC,Not Working,5ft 3in,SMF1570656,Hindu
Live with may mom and grandmom and am the only child of my parents. Belong from a middle class family. Have completed my 12th and pursuing BBA from Sikkim Manipal university. My hobby is listening music and teaching. ,19,Khatri,"Delhi, Delhi, India",Other General University,Not Working,5ft,SMF1569915,Hindu
"I am doing my Bcom and will further going to do MBA; Also have done diploma in computer software and received a govt certificate by scoring 97%. I like to read books, offer namaz daily 5 times read quran ",19,Sunni,"Mumbai, Maharashtra, India",Mumbai University,Not Working,5ft 8in,SMF1540700,Muslim
"Am Ankita from Siliguri, am a loving, funny and kind hearted girl. ",19,Rajput,"Siliguri, West Bengal, India",K.J. Somaiya College of Arts & Commerce,Not Working,5ft 6in,SMF1558655,Hindu
"i am studying MBBS, Now in 4th year. My father is reknowed cardiologist in Bangladesh.I have  a elder sister who lives in canada , she is a doctor and a younger brother . I am interested in music, arts and cinema and also traveling. ",19,Brahmin,"Dhaka, Dhaka",Cumhuriyet University,Not Working,5ft 4in,SMF1567119,Hindu
" I have positive approach in my life. I described myself as fun loving, cheerful and pleasant person.",19,Sikh - Arora,"Bhiwani, Haryana, India",Kurukshetra University,Not Working,5ft 2in,SMF1540814,Sikh
My name is Nidhi srivastava. I belongs to Kanpur. I have completed my post graduation from c.s.j.m university. My hobbies are listening to music & reading books.,19,Kayastha,"Kanpur, Uttar Pradesh, India",Kanpur University,Not Working,5ft,SMF1564831,Hindu
"I AM SEARCHING FOR A GOOD LIFE PARTNER, SIMLE BOY THAT ACEPT ME, I A AM A BEAUTIFUL AND HONEST GIRL, I AM WELL EDUCATED AND AN VAISNAV SADH  GIRL GOTRA TAK ANYONE WHO ACPET ME PLZ CONTECT ME OTHER CAST NOT ACCEPTET ONLY VAISNAV AND SADH ",19,Vaishnava,"Bikaner, Rajasthan, India",Other General University,Not Working,5ft 2in,SMF1569797,Hindu
"I am very good looking in all character, my daughter is friendly to all the people and innocent. ",19,Reddy,"Hyderabad, Andhra Pradesh, India",Hyderabad University,Private Sector,5ft 7in,SMF1559968,Hindu
"I am an optimistic and Jovial. Beautiful, slim, convent-educated, look more than 10 yrs younger. Posted here is a recent pic of mine. My friends describe me as happy-go-lucky, and positive. I am just a normal gal who delayed marriage due to my being the youngest in the house. Did PG in New Delhi, worked in US MNCs as consultant in Bangalore. Fun-loving, enjoy reading humor or comics, comedy movies or serials or anything light and funny. Speak English, Hindi, Telugu and French (college curriculum) Enjoy music of Enigma, Sting, Eagles, Pink. I am the youngest of educated, cultured family. Father was Deputy Collector, Elder siblings are Doctors, bureaucrats.   ",19,Digambar,"Baksa, Assam, India",,Private Sector,4ft 10in,SMF1562216,Jain
"I m an Indian Muslim girl, looking for an Indian Muslim handsome boy from a good family background. ",19,Sunni,"Patna, Bihar, India",Jamia Millia Islamia University,Not Working,5ft 8in,SMF1557991,Muslim
