aboutText,age,caste,city,college,employedIn,height,profileID,religion
"He is simple, confident, down to earth and caring person having a positive attitude towards life. Ours is a small sindhi educated family. He has completed MCA from BIT, Mesra Ranchi. He also worked in Tokyo, Japan for three years. He is an IT entrepreneur with his own company providing IT enabled services to corporate and education sector.",37,Sindhi-Sahiti,"Jaipur, Rajasthan, India",,Others,5ft 3in,SMM1759848,Hindu
"B.Sc (Com.), PGDCA, GNIIT, (MCA), Employed as a SENIOR SOFTWARE ENGINEER in MNC  IT Firm. Only son and no sisters and following CHRISTIANITY since 2002. SECT- SEVENTH DAY ADVENTIST. Parents are HINDU. Expect BRIDE adjustable , educated and preferably in service. ",37,Others,"Chennai, Tamil Nadu, India",,MNC,5ft 8in,SMM1760296,Christian
"I am from GERMANY, living currently in Switzerland. In the last 6 years I was working very closely with many different colleagues from India. And I learned that I fit much better to the Indian way of life than to any other European style. So I would like to find out if I this way is also the right one in private life and relationship. I am looking for someone to bring sunshine in my everyday life and to enjoy the good moments in life like family events, sunsets, trips to favorite places, find new places. ",37,Catholic,,,Private Sector,5ft 11in,SMM1758732,Christian
"I AM A PERSON WITH FLEXIBLE NATURE, UNDERSTANDING MENTALITY, ENJOYING TYPE WITH VERY FEW BUT CLOSE FRIENDS",37,Badaga,"Coimbatore, Tamil Nadu, India",,Private Sector,5ft 7in,SMM1758577,Hindu
"My brother's marriage was short lived due to girls' other priorities. He is simple and well mannered person. Studied until his graduation in Bangalore and did his masters in Australia. He has two elder sisters, 1st elder sister married and living in UK, 2nd elder sister married and settled in Bangalore. He is only boy at present staying in Bangalore , parents are both retired and come from upper middle class. Expecting broad minded person and has respect to humanity. ",37,Catholic,"Bangalore, Karnataka, India",,Others,5ft 6in,SMM1755921,Christian
"I am an introvert person by nature yet an effective communicator. My profession has made me more expressive. I am easy going, soft-natured, liberal and very adaptive. I am die hard movie buff and has great interest in popular music. My family consists of My mother, My elder sister (divorced) and my kid niece, who is very close to me. We are brought up in a liberal environment out of West Bengal. My father was a Railway employee, I lost him at an early age. I was born in Asansol, then stayed briefly at Hirapur (West Bengal), had primary education at Andal, a very small town in West Bengal. Then we stayed at Patna where I had my secondary schooling and Intermediates. I shifted to Mumbai in 1996 and completed my Diploma in Chemical Engineering.",37,Brahmin,"Navi Mumbai, Maharashtra, India",,Private Sector,5ft 5in,SMM1756470,Hindu
"Am Vikrant Dave from Ahmedabad, now in Maharashtra.",37,Brahmin,"Pune, Maharashtra, India",,MNC,5ft 8in,SMM1752589,Hindu
"Am Down to earth, Broad Minded, Straight Forward, Affectionate, Caring, Moderate, Divine, Respect to Humanity. ",37,Brahmin - Iyengar,"Bangalore, Karnataka, India",,Private Sector,5ft 11in,SMM1750738,Hindu
I am a Music Composer. Am simple and kindhearted person and looking for a beautiful and kindhearted soulmate.,37,Brahmin,"Mumbai, Maharashtra, India",,Others,5ft 8in,SMM1751686,Hindu
I am a cheerful person always happy and love to make others happy too. ,37,Shewetamber,"Howrah, West Bengal, India",,Private Sector,5ft 7in,SMM1746543,Jain
"He is an HR Executive and working in a Manufacturing Company in Ghaziabad. He did BCA and PGDM.(HR & Mkt). He is very understanding in nature, loving and caring.",37,Agarwal,"Ghaziabad, Uttar Pradesh, India",,Private Sector,5ft 3in,SMM1744906,Hindu
"The boy is well qualified & is working in a leading IT company. He is legally divorced from a marriage which lasted for 1 month. The boy is a blend of traditional and modern lifestyle, likes veg. food. He is the only child of mine. We are looking towards a daughter for home. ",37,Punjabi,"Noida, Uttar Pradesh, India",,MNC,5ft 7in,SMM1743971,Hindu
