aboutText,age,caste,city,college,employedIn,height,profileID,religion
Looking for a well settled Pune based Brahmin guy.,39,Brahmin - Kokanastha,"Pune, Maharashtra, India",,Private Sector,5ft 3in,SMF1722916,Hindu
"I am a person with a very jovial nature. A modern woman having traditional values, down to earth, humble & optimistic with good nature.
",39,Brahmin,"Hyderabad, Andhra Pradesh, India",Karanataka University,Others,5ft,SMF1721981,Hindu
"I am a very simple person, have a son staying with me and legal custody of my son is with me.",39,Jain-Others,"Mumbai, Maharashtra, India",,Private Sector,5ft 2in,SMF1704470,Jain
Working as an Advocate. Belongs to middle class family with moderate values.,39,Gowda,"Warangal, Andhra Pradesh, India","Kakatiya University, Andhra Pradesh",Others,5ft 6in,SMF1701894,Hindu
"She is my younger sister-in-law among two. Schooling from Shyamnagar Girls' High School, graduated from R.B.C. College, Naihati, Diploma in Electronics from Chinsura, B.Tech from Kolkata, M.Tech from J.U. She intends to do PhD. She is slim with fair complexion & good looking. She is a decent and gentle natured Bengali girl from a cultured family with strong personality. She has interest in Music. She is at service for the last 12-years in a Engineering College at Kolkata as Assistant Professor. We are looking for a Kayastha Bengali life partner who has a broad mind with family values, simple living and high thinking and should be well educated and professionally settled. I am her brother-in-law and married her elder sister. I belong to a service in Defence Sector. Her next sister is also married and husband is a serviceman. Father died a few years back and mother alive.",39,Kayastha,"Kolkata, West Bengal, India",,Private Sector,5ft 1in,SMF1700799,Hindu
"Hi, i smita,  i have completed diploma in electronics engg form ymca, presently working for vin leds pvt ltd. mulund.my hobbies r reading books, listening to music,gardening.i am looking for a person who is understanding & loving by nature",39,,"Kalyan, Maharashtra, India",YMCA,Private Sector,5ft,SMF1703656,Buddhist
I am a successful professional working with a well known company. We are a close-knit family with modern values. My dad passed away and my mother is a home maker. I enjoy reading and traveling.,39,Catholic,"Southend On Sea, Essex",University College of London,Private Sector,5ft 7in,SMF1690095,Christian
"Studied M.Sc. Electronics, 52nd in merit list, National Merit Scholarship holder. Very hardworking, committed, dedicated professional. Worked with Top, Tier1 Multinational companies with around 16 years of experience. Currently at senior management level. 
Travelled extensively within India as well as abroad",39,Brahmin,"Bangalore, Karnataka, India",Fergusson College,MNC,5ft,SMF1685149,Hindu
I am  a simple person who believe in Indian values and searching for a stable and happy partner who could care and share the ups and downs of life.,39,Kayastha,"Bokaro, Jharkhand, India",,Not Working,5ft 5in,SMF1743661,Hindu
"Simple and family oriented girl with traditional values that teaches to live with family and ensure optimum togetherness. Likes cooking, teaching and writing. Looking for a groom with sufficient knowledge and educate to understand values and need of time.",39,Suthar,"Mumbai, Maharashtra, India",Mumbai University,Not Working,5ft 2in,SMF1714532,Hindu
I am peace-loving & fun-loving person. I believe in God & destiny also. ,39,,,Indira Gandhi National Open University (IGNOU),MNC,5ft 4in,SMF1679623,Hindu
This is a profile of my sister who is into writing profession and has worked for companies in Delhi and Jammu. Currently she is not working. She has a  spiritual bent of mind and at the same time a unique quality of being a person who blends both into the modern and the traditional way of life. She is a firm believer in the  thought of 'keeping the traditional values alive' which always have been there in the Kashmiri culture and which come as a natural inheritance from our ancestors. She is quite kashmiri by heart and we would also appreciate the same quality in her partner as far as could be possible.  ,39,Brahmin - Saraswat,"Delhi, Delhi, India",,Private Sector,5ft 4in,SMF1725793,Hindu
"I am a confident, fun loving and independent girl. Have a very simple and straightforward approach towards life and deals with the situations as and when they come. I have a firm belief in core human values and decent living.",39,Kshatriya,"Lucknow, Uttar Pradesh, India",,Public Sector,5ft 6in,SMF1666406,Hindu
I am Divorcee and officiating Administrative Officer post in Private Institution. I am looking for a true soul mate. Together we both can live our life with love respect and peace. ,39,Sunni,"Rest of Goa, Goa, India",,Private Sector,5ft 4in,SMF1721764,Muslim
"She is a very decent girl. She has done B.Ed, PGDCA and M.A. and currently working as a teacher in a private school in Jaipur. She is also a very good cook. ",39,Rajput,"Jaipur, Rajasthan, India",,Private Sector,5ft 3in,SMF1736482,Hindu
"Hi, i am simple, loving and caring person. I am a fashion designer by profession, I am versatile. I am very hardworking. I am living with my big family. I love my parents a lot. If I do some work I do it with my full heart. ",39,Catholic,"Karachi, Sindh",,Others,5ft 5in,SMF1718916,Christian
"Love to read both fictional and non fictional novels. I keep to myself most of the time and more in touch with my family.

",39,Catholic,"Sharjah, Sharjah",Mangalore University,Private Sector,5ft 5in,SMF1709975,Christian
"I am a very sensitive individual. Although I am settled in the United States, I am very conventional.",39,Kshatriya,"Durango, Colorado",,MNC,5ft 2in,SMF1733435,Hindu
"Belongs to Kanpur (UP). Started career as a Senior Officer for State Bank of India and worked for 9+ years. Through the bank posted in California, USA for two years. Then worked for a private bank as Vice President in Mumbai for 3+ years. Presently working in a foreign bank in Mumbai. ",39,Khatri,"Mumbai, Maharashtra, India",Kanpur University,Private Sector,4ft 11in,SMF1671407,Hindu
"I am simple, introvert and family value girl. I want a boy should be simple and having family values as I am.  ",39,Arora,"Delhi, Delhi, India",,State Government,5ft 4in,SMF1721750,Hindu
"I am a simple girl who is blessed with good family and jovial nature. I love to spend time with family and friends. I am very caring, friendly, trustworthy and a helping nature. I am confident and believe in culture. I have done Bachelors and currently working with a reputed Bank. I belong to a cultured and settled family.
",39,,"Mumbai, Maharashtra, India",,Public Sector,5ft 3in,SMF1641392,Parsi
"I have done MBA. My father is Chief Eng and Brother is in Shipping sector. Sis is married, younger bro is in Govt job and mother is a housewife. ",39,Kayastha,"Varanasi, Uttar Pradesh, India",Andhra University,Private Sector,5ft 2in,SMF1644753,Hindu
"Friendly and fun loving person who enjoys life. I belong to a cultured middle class family. My Parents are retired and i have an older sister who is married.
",39,Nair,"Chennai, Tamil Nadu, India",,Private Sector,5ft 7in,SMF1710688,Hindu
I am posting this profile for my sister. She is looking for someone who can accept her and her child and with whom she can spend the rest of her life.,39,Kayastha,"Camas, Washington",,Private Sector,5ft 4in,SMF1699207,Hindu
I am a girl from a middle class family with moderate values. I am not manglik and I am looking for someone from same community of my age and who is highly educated. ,39,Shewetamber,"Jamshedpur, Jharkhand, India","Ranchi University, Jharkhand",Not Working,5ft 2in,SMF1725508,Jain
"Hi, I am Kavita, simple working girl from well educated, well cultured, upper middle class family. Looking for a similar match with open mindset, well settled and who is well educated. ",39,Suthar,"Pune, Maharashtra, India","Amravati University, Maharashtra",Private Sector,5ft 2in,SMF1630372,Hindu
