aboutText,age,caste,city,college,employedIn,height,profileID,religion
"Its hard to describe oneself in paragraphs, but I will try my best. I consider myself friendly, loving, caring and trustworthy person. I like to surf internet, explore new places, watch movies and listen to music. ",25,Punjabi,"Delhi, Delhi, India",,Private Sector,5ft 6in,SMM1759269,Hindu
"Humorous, Fun Loving, Educated, responsible, Intelligent and easy going person. Likes traveling and playing sports. ",25,Shewetamber,"Hyderabad, Andhra Pradesh, India",,MNC,5ft 10in,SMM1760182,Jain
Am very frank & open minded person.,25,Chambhar,,,Private Sector,5ft 7in,SMM1759882,Hindu
I am a student at IIM Ahmadabad. There is really nothing very specific about the kind of partner I want. The chemistry should be good and she should be a caring and lovely personality. ,25,Yadav,"Ahmedabad, Gujarat, India",,Not Working,5ft 9in,SMM1758724,Hindu
"I am a simple guy, studied in Army School, Saugor, pursued BCA, RHCE, MCA from Pune, now working as Apple iOS developer with reputed Technological firm. I would describe myself as emotional and highly strung. ",25,Protestant,"Pune, Maharashtra, India",,MNC,5ft 10in,SMM1757919,Christian
"We are upper middle class family and Singhal gotra. My son is Sr. Software Engg in a MNC, Indore. We are from Bayana (Bharatpur) Rajasthan by birth. Boys' great grand father was freedom fighter and pioneer of Arya Samaj in Bayana, grand father (Bayana) and uncle (Jaipur) both are doctor. ",25,Agarwal,"Indore, Madhya Pradesh, India",,MNC,5ft 11in,SMM1758449,Hindu
I am normal kind of a person. Looking for a girl with traditional values. ,25,Adi Dravida,"Chennai, Tamil Nadu, India",,Others,5ft 9in,SMM1758543,Hindu
I am straight forward guy also looks good.,25,Darji,"Vadodara, Gujarat, India","Sardar Patel University, Gujarat",State Government,5ft 11in,SMM1758781,Hindu
"Am simple & cool person, have completed PGDM/MBA in 2011. Right Now, working with my own company. ",25,Teli,"Delhi, Delhi, India",,Private Sector,5ft 6in,SMM1759463,Hindu
Am a simple and decent man.,25,Saha,"Rest of Goa, Goa, India","Annamalai University, Tamil Nadu",Central Government,5ft 4in,SMM1757737,Hindu
"Have performed hajji and um-rah Alahamdulillah, I pray Namaz five times a day. Am modern yet religious person. Happy go lucky, decent looking, fair guy with very good sense of humour. Looking for a cute and pretty girl.",25,Sunni,"Pune, Maharashtra, India",,Others,5ft 5in,SMM1758144,Muslim
"Close ones describe me as loving, caring, affectionate and jovial. I like reading books, newspapers, going out with friends and traveling too. I am very honest person.
",25,Sunni,"Srinagar, Jammu and Kashmir, India",,Private Sector,5ft 8in,SMM1756977,Muslim
My one and only son is known for patience. He works as an ASIC-DFT Engineer in the VLSI Field with 3+ years of exp at Bangalore. ,25,Nadar,"Rest of Tamil Nadu, Tamil Nadu, India",Anna University,MNC,6ft,SMM1756811,Hindu
"Good looking, fair, young and energetic person with good character, knowledge and family values. 
",25,Kamma,"Chennai, Tamil Nadu, India",,MNC,5ft 9in,SMM1756902,Hindu
"I am putting up this profile on behalf of my son. Hi, I am currently working as a software developer in Seattle, WA after completing my masters. I consider myself pretty ambitious, adventurous and hard working individual and try to always outgrow my present self by constantly learning - whether it be my work related skills, life skills, hobbies etc. Outside of work I usually am involved in one of the many hobbies I enjoy - including dancing, photography, listening to Music, reading and playing or watching soccer amongst many other sports. I also enjoy traveling a lot - opportunity to witness new cultures and places of natural beauty excite me the most. ",25,Agarwal,"Rest of Delhi, Delhi, India",University Of Birjand,MNC,5ft 8in,SMM1756825,Hindu
"Am a IT Software professional, a simple person and believe in relation.",25,Sonar,"Delhi, Delhi, India",,Private Sector,5ft 8in,SMM1756094,Hindu
