aboutText,age,caste,city,college,employedIn,height,profileID,religion
Completed my B.com (banking & insurance) working in HDFC Securities as a Equity Dealer in Mumbai. ,24,Brahmin - Pandit,"Mumbai, Maharashtra, India",Mumbai University,Private Sector,5ft 4in,SMF1758064,Hindu
Been born and brought up in Mumbai. A girl with lots of dreams and desire to achieve them all with sweetness in her speech and hard work. Currently pursuing Fashion Designing course and teaching part time. ,24,Khandelwal,"Mumbai, Maharashtra, India",,Not Working,5ft 1in,SMF1757278,Hindu
She is very soft spoken and friendly person. ,24,Sunni,"Bangalore, Karnataka, India",,Not Working,5ft,SMF1756171,Muslim
"God fearing, honest, educated and friendly person.",24,Agarwal,"Delhi, Delhi, India",,Central Government,5ft 2in,SMF1756224,Hindu
"Hi, I am putting up this profile on behalf of my sister. She has done her Masters (Social Work) from Mahatama Gandhi Kashi Veedyapeeth, Varanasi. Her family includes her mother (homemaker) and her father who is retired from U. P. Electric Board and has a brother and 3 sisters, one sister is married. She is born and brought up in Varanasi and her family residing in Varanasi from almost 30 year. Our Ancestral Place is Azamgarh. ",24,Rajput,"Varanasi, Uttar Pradesh, India",,Private Sector,5ft 1in,SMF1756016,Hindu
I am aspirant and goal achiever and little bit emotional.,24,Sunni,"Delhi, Delhi, India",,Private Sector,5ft 1in,SMF1754455,Muslim
"I am Madhuri Kashinath Chaudhari(Bharambe). Born On 5th August, 1989 8.15 am, Ahmadabad. I have done MCA and BCA. My Dad is Mill-Worker, Mom is a Govt. School teacher. Brother is doing Engineering in Electrical and Two sisters are married.
My Hobbies include Reading, Traveling and Cooking.",24,Leva patil,"Surat, Gujarat, India",,Private Sector,5ft 2in,SMF1753879,Hindu
"My daughter is certified Java Programmer working in MNC in Pune. Done 10th and 12th from CBSE board. She has done Electronics Engineering from Pune university. She is strong headed simple girl and respecting family values. At the same time, she is professional and creative.",24,Kayastha,"Pune, Maharashtra, India",,Private Sector,5ft 4in,SMF1754087,Hindu
"I am a very hard working Girl. I love my Parents, My brother and my Sister. I am so loyal to my works. I have sacrifice nature and little bit emotional. I belief in Practical life.  ",24,Vishwakarma,"Sambalpur, Orissa, India",Other General University,Private Sector,4ft 10in,SMF1753198,Hindu
"We belong to a well respected Nair family from Palghat District in Kerala. We are settled in Mumbai from the last 30 Years. We are simple and happy people giving lot of value to family. Our beloved daughter is very smart professionals, simple, honest, loving & caring by nature educated & well mannered. She is currently working in  an MNC. She is born & bought up in Mumbai itself.  She likes listening to music, reading books, watching movies etc. There is a slight dosham in her horoscope.",24,Nair,"Thane, Maharashtra, India",Mumbai University,MNC,5ft 2in,SMF1748919,Hindu
