aboutText,age,caste,city,college,employedIn,height,profileID,religion
"I'm a firm believer in ""things only have as much power as you give them"". I want to focus on being a good partner, a supportive friend and simply enjoy my days in a way that feels natural.",49,Catholic,"Walsall, Staffordshire",,Private Sector,6ft 4in,SMM1745020,Christian
"I'm looking for an educated, good looking partner.",49,Shewetamber,"Mumbai, Maharashtra, India",,Others,5ft 6in,SMM1728557,Jain
I am jovial and loving person.,49,Padmasali,"Anantapur, Andhra Pradesh, India",,Others,5ft 6in,SMM1737629,Hindu
"I am a responsible, self confident and fun loving person who has good set of values.",49,Patel,"Anand, Gujarat, India","Sardar Patel University, Gujarat",Private Sector,5ft 10in,SMM1705571,Hindu
I am looking for a suitable companion who is mature and understanding. ,49,Brahmin,"Chennai, Tamil Nadu, India",Anna University,Others,5ft 7in,SMM1708363,Hindu
"I am a God fearing, fun loving, hard working & family oriented man.",49,Others,"Thiruvananthapuram , Kerala, India",,Private Sector,5ft 8in,SMM1701508,Christian
"I am married and looking for a second marriage for an absolutely personal reason.I am Romantic, Compassionate, Loving, Caring, Easy Going and Fun Loving person from Mumbai. I love to travel and explore new places and yet am very comfortable  being at home with my family and close friends. Am mature and cool even in adversities. I respect women and believe in giving them their own space and privacy. I have a Master's Degree in Management studies and am self employed. I belong to a a very decent and respected family, having moderate religious practices. I firmly believe in Islam but at the same time respect and honor all other religions and do not believe and belong to any sects, I am not a fanatic. What i believe is in the Universal brotherhood and complete peace. Migration or relocation is not on my mind, However, if an appropriate business/work opportunity arises in future, in an another City or Country, I may decide to migrate. ",49,Sunni,"Mumbai, Maharashtra, India",,Others,5ft 7in,SMM1671134,Muslim
"Myself Rajedra Prasad Patnaik, an Ex Air Force Sergeant and presently resides at Odisha. I am an Annulled, served for 20 yrs in Indian Air Force and worked in different organization. ",49,Karana,"Puri, Orissa, India","Berhampur University, Orissa",Central Government,5ft 8in,SMM1710399,Hindu
"I am working as chef in Norwegian government health department in Bergen, basically from Gharwal, born and brought up in Delhi, legally divorced here in Norway, have own house here, living alone presently. I am simple, broad-minded and a self-motivated man despite many ups and downs in life. ",49,Brahmin - Garhwali,,Other Hotel Management/ Hospitality Institute,Others,5ft 5in,SMM1666135,Hindu
Myself is a very simple man having good professional life. ,49,Sikh - Ramgharia,"Rupnagar, Punjab, India",Punjab University,Public Sector,5ft 11in,SMM1647618,Sikh
"I would describe myself as a very well-mannered, sociable, many-sided, cheerful, calm, reliable, person who has a sense of humor. I am honest, faithful and passionate. I have my own well settled business. I think being honest is very important. I consider myself as a friendly and sociable person. I am very helpful and try to take care of my people around me. ",49,Digambar,"Delhi, Delhi, India","Other College, Delhi University",Others,5ft 6in,SMM1664755,Jain
"I am non alcoholic, simple living person and believes in God. I am honest, sincere, self made man, working with Delhi Government. I have three cute kids, two daughters and one son, studying in Class XIth, Vth and IV in the reputed schools of South Delhi. I, myself looking after my child very well. I believe to pay equal respect to my partner. ",49,Arora,"Delhi, Delhi, India","Other College, Delhi University",State Government,5ft 6in,SMM1659841,Hindu
"I AM A WELL EDUCATED MAN WITH A VISION AND GREAT SENSE OF HUMOR. I AM HONEST, LOVING AND CARING MAN. ",49,Catholic,"Kuala Lumpur, Kuala Lumpur",Other General University,State Government,6ft 10in,SMF1678062,Christian
"Belongs from a religious family. Islamic researcher who preach and practice Islam according to Quran and Saheeh Hadith. Striving and struggling to have a legal halal relation through second wife, did not commit any sin or approach illegal source.",49,Sunni,"Tabuk, Tabuk",Hyderabad University,Private Sector,5ft 9in,SMM1634075,Muslim
Foreign Born Indian. Was a Major in the Military of the country of my birth. Currently am a preacher. New Age Church where salvation of the soul is more important than anything else.,49,Protestant,"Pune, Maharashtra, India",,Others,5ft 8in,SMM1672008,Christian
"I am kindhearted person, give lots of importance to the family values, simple, honest and caring. I am down to earth in nature. I believe and respect for family and social values.",49,Rawat,"Delhi, Delhi, India",,Private Sector,5ft 5in,SMM1650687,Hindu
I am a software engineer. Live in Toronto. ,49,Sindhi,"Brampton, Ontario",,Private Sector,5ft 5in,SMM1753399,Hindu
I AM VERY SIMPLE AND STRAIGHT BY NATURE.,49,Gupta,"Delhi, Delhi, India",,Private Sector,5ft 3in,SMM1752074,Hindu
"I am self confident, ambitious & friendly in nature. I believe in honesty, purity & integrity. I have faith in the God and believe in family orientation. Usually my decisions are based on long term considerations. I work hard to achieve Goals. Trust, love, & understanding are important basis to me.Currently, I am living responsible, dedicated and purposeful life.",49,Brahmin,"Bhavnagar, Gujarat, India",,Others,5ft 8in,SMM1748662,Hindu
My name is Rajen Prasad  Upadhaya. I was born and grew up in India and completed my B.Com Hon from India. I have 25 years working experience in India and Nepal. I am residing in Nepal for service purposes since last 2 decade. ,49,Brahmin,"Kathmandu, Bagmati",,Private Sector,5ft 10in,SMM1740880,Hindu
"Hi, am Jagdish Goriani, am an easy going, God Loving guy and am looking for a lady who can be a compatible partner. ",49,Thatai Sindhi,"Thane, Maharashtra, India",Board of Technical Education,Private Sector,5ft 7in,SMM1607059,Hindu
"I am a native of Trivandrum, a CSI protestant. I have a double MA from Kerala University, worked as sub editor in Indian Express. My late father was an officer in the railways. I have a brother and 3 sisters. We are all well educated with good jobs. My brother is a graduate engineer. I have three sisters. One did her M. Sc., M. Ed, another did her M. Com, L.LB and the third her M. Sc. We belong to upper middle class. Right now, we are settled in Bangalore. I am studious and a book worm (read more than a 1000 books) but jovial with a sense of humour, sensitive, cry and laugh very easily. I am not demonstratively religious but I have read the Bible, both Old and New Testaments, more than a dozen time and am a person with clean habits. Looking for a girl who is about 35+ years or even less. Someone who is settled in Bangalore.",49,Protestant,"Thiruvananthapuram , Kerala, India",Kerala University,Others,5ft 1in,SMM1603507,Christian
"I am a single, Goan Roman Catholic bachelor, simple, caring by nature, loving and responsible. Looking for a lady with similar traits ages between 34 to 40 willing to settle in USA. No divorcees or widows. ",49,Catholic,"Santa Rosa, California",,Public Sector,5ft 10in,SMM1727998,Christian
A complete human being who loves to laugh at any situation. I stay in a 3 bedroom spacious rented flat at Gurgaon. Parents expired long back. Divorced around 10 years ago as I could not be the perfect perfect text book husband. ,49,Kayastha,"Delhi, Delhi, India",,Private Sector,5ft 7in,SMM1730388,Hindu
"I am a simple man, God fearing and down to earth. Worked in Kuwait for a American firm for 20 years. I got married in 2002 but I just lost my wife recently. I have started my own business here in Mumbai.",49,Catholic,"Mumbai, Maharashtra, India","Other College, Mumbai University",Others,6ft,SMM1579273,Christian
"Hello, I am an Ex Sergeant of Indian Air Force, having served for 20 years in the stream of electronics and radio communication engg. Presently a pensioner. Am a post graduate in English from Agra University and presently practicing Unani systems medicine in my own home city. Have two sons, eldest 18 years old pursuing B.Tech in Aeronautical engg at Dayanand Sagar College of Engineering, Bangalore and the youngest is of 17 years old pursuing B Tech in Electronics and telecommunication engineering at KIIT Bhubaneswar. I am neither orthodox nor a conservative but believe in sticking to the basic tenets of Islam. I have a liberal attitude towards life. I believe in simplicity and honesty ",49,Sunni,"Cuttack, Orissa, India",Agra University,Others,5ft 8in,SMM1579772,Muslim
"I am a straight forward guy, well built, looks younger than my age, employed in MNC as PA to VP and am in UAE. Reasonably good looking. My hobbies are gym, reading, music Travelling, and meditation.",49,Nair,"Sharjah, Sharjah",Osmania University,MNC,6ft,SMM1702882,Hindu
"Have not done anything like this before, feel a bit naive really. 
I have been described as a pleasant, easy going, open minded, next door neighbor-like guy. 
I am 5'6"" tall, have dark hair and brown eyes, light built. I like travelling, listening to music, playing cricket, reading and writing. I regularly take part in charity work and love cooking.
I am single, have never been married, no children or dependents, and live on my own. I am very relaxed kind of guy and have a modern attitude to life.
I had my medical qualifications from Kolkata. I was a high achiever! Had gold medal etc, did my MS and DNB and subsequently moved to UK. I hold triple FRCS and MD research in cancer biology. I have published many papers in reputed journals.
Its fair to admit that I have spent some time building my career. I can now confidently describe myself as a high achiever, successful in my career and am highly placed in my profession. It is time to settle down now..with that very special person. Hope you are that special one.",49,Brahmin,"City of Manchester, Greater Manchester",,Public Sector,5ft 6in,SMM1564179,Hindu
"Smart and likeable Kashmiri brahmin belonging to a respectable family. He has completed his engineering from REC Durgapur and executive MBA from IIM CALCUTTA. Has been running his own business since 2005. Prior to running his own business he was working as REGIONAL HEAD for ITW Signode and DGM with KG Khosla. He has a special need girl child (Rett syndrome) aged 19 years. The girl is living with him and will continue to live him after marriage. We are open to all marriage proposals including alliances from ladies having 1 child. We are simple and honest people and would appreciate complete honesty from the girl and her family as well. Father is a retired college professor and mother is a house wife. He has a twin sister living in Sydney who is also married to a kashmiri. He owns his own flat in Mayur Vihar, where he is currently living with his daughter and parents.",49,Brahmin,"Delhi, Delhi, India",Other NIT/ RECs,Others,5ft 8in,SMM1571478,Hindu
"I am an Engg. graduate, working in Coal India Ltd as Chief Manager(Civil). My wife expired. I am a simple living, high thinking and social man.",49,Rajput,"Dhanbad, Jharkhand, India","Sri Jayachamarajendra College of Engineering, Mysore",Public Sector,5ft 11in,SMM1691909,Hindu
"I am an honest, caring and loving person. ",49,Maratha,"Mumbai, Maharashtra, India",,Others,5ft 4in,SMM1591765,Hindu
"I have been told by many that I posses good qualities both external and internal. Someone who is independent, down to earth, honest, fun loving, hard working, caring, smart, understanding and at the same time love to engage in good conversations on any topic.  ",49,Sikh - Ramgharia,"Solihull, West Midlands",,Public Sector,6ft,SMM1726501,Sikh
I am simple and funny person. ,49,Kayastha,"Kolkata, West Bengal, India",Other General University,Central Government,5ft 7in,SMM1682251,Hindu
"I'm sensitive yet strong, affectionate, passionate and caring person. I strive to understand other people's points of view and it's important for me to take time to 'smell the roses'. Am a shy person by nature but tries to be outgoing. I take great pleasure in knowing someone. I strive to be a good friend and companion and to be respectful of all opinions different from my own",49,Catholic,"New York, New York",,Central Government,5ft 7in,SMM1644177,Christian
I am a god fearing.humble loving and caring person.from upper middle class family.always like to learn n practice Islam.i am hard working and sincere in my business.and always adhere to Islamic principles.,49,Sunni,"Mumbai, Maharashtra, India",Board of Technical Education,Private Sector,5ft 8in,SMM1538906,Muslim
"Am MN Reddy, B.Sc, LLB and having highly profile business. Parents are no more. Have 2 sisters and 1 brother, all are well settled. I have highly profile business family came from agriculture and also good political back ground.",49,Reddy,"Secunderabad, Andhra Pradesh, India",Hyderabad University,Others,6ft,SMM1579251,Hindu
"I am enthusiastic, handsome appearance, maintain a good physique. I am a government employee. ",49,Sonar,"Bhilai, Chhattisgarh, India",Other Diploma Institute,State Government,5ft 9in,SMM1702421,Hindu
,49,Brahmin,"Delhi, Delhi, India",,Others,5ft 10in,SMM1716889,Hindu
"I am an Engineer by Profession, Canadian by Citizen and working as Chief Operating Officer. I am a divorcee and have 2 children, they stay with their mother. I would like to settle in Marriage with someone who is well educated and can speak good English. ",49,Arora,"Dubai, Dubai",,Private Sector,5ft 9in,SMM1519270,Hindu
"I am a simple and easy going man, a hard working man who is working hard for the future of my family and looking forward to have a bright and a better family. A family that will live by example to other. ",49,Others,"Kuala Lumpur, Kuala Lumpur",Other General University,Others,5ft 10in,SMF1613638,Christian
"Hi, am 49yrs old, having two growing kids. I have my own trading business.  ",49,Thakur,"Delhi, Delhi, India","Other College, Delhi University",Others,5ft 10in,SMM1712022,Hindu
"I am a honest, hard working,well established soft spoken, caring, generous & practicing Muslim with clean habits.Striving to follow the sunnah way of life. I am working as a Chief Engineer (Marine) in shipping. I am looking for a 'Muslimah' who is well educated, kind, understanding, easy going, understand Islam & practice religion, single, widows or divorcees are also welcome.",49,Sunni,"Vishakhapatnam, Andhra Pradesh, India",Pune University,Private Sector,5ft 8in,SMM1530964,Muslim
"I am 49 5.11 built athlete type no spectacles, Dealing in industrial Machines and Instruments from last 15 years; My brother and sister staying at Pune, all are married working in their field and parent are with me. ",49,Brahmin - Karhade,"Belgaum, Karnataka, India",Karanataka University,Others,5ft 11in,SMM1517429,Hindu
"Am an easy going, God fearing, understanding, intelligent, witty, positive and compassionate person. I have an average build and take pride in taking excellent care or myself. ",49,Others,,Harvard University,Private Sector,5ft 11in,SMM1644407,Christian
"I am a loving, amicable, and trusting person with a good sense of humour.",49,,"Bangalore, Karnataka, India",,Private Sector,5ft 11in,SMM1701873,Spiritual
"My name is Michael Aahil. I see myself as a kind gentleman with great sense of humor to share. My faith is very important to me. I have a daughter, Aisha who is the joy of my world. My mother is also living with me and helping me take care of Aisha and raise her in the right way. I have a passion for reading novels or something positive that will build and keep my mind occupied. ",49,Sunni,"Los Angeles, California",Stanford University,Private Sector,5ft 10in,SMM1521311,Muslim
"I AM PRASANTA CHAKRABORTY, 48 YRS OLD, A SMALL BUSINESS MAN, RUNNING MANUFACTURING FIRM, PERMANENT SSI UNIT. I AM SEPARATED NEAR ABOUT SIX YEARS. HAVE A CHILD (SON) LIVING TOGETHER. WE ARE FIVE BROTHERS AND ONE SISTER. I AM THE YOUNGEST OF ALL, ALL ELDERS ARE WELL ESTABLISH AND LIVING SEPARATELY IN THEIR OWN HOUSE. MY FATHER IS NO MORE, MOTHER IS STAYING WITH MY ELDER BROTHER AND I AM LIVING IN MY OWN HOUSE WITH MY SON. ",49,,"Kolkata, West Bengal, India","IIM, Calcutta",Others,5ft 7in,SMM1504733,Hindu
"Our brother is one in a million who is well educated, intelligent and very caring. He looked after our parents, our Aai and Baba, himself. He adores children. Likes music, travelling, photography and is full of life. Likes watching movies, family get together and is very popular with his friends. ",49,Brahmin,"Pune, Maharashtra, India","ILS, Pune",Others,5ft 8in,SMM1503633,Hindu
"Hi, I am Kichu. Born and brought up in Perinthalmanna, Malappuram, Kerala. I am a well settled business man. Aged ""47"" but look much younger. I am looking for a simple, good looking young girl, who can take care of me, for the future life.  ",49,Ezhava,"Kochi, Kerala, India",,Others,5ft 10in,SMM1503460,Hindu
"Am working with Indian MNC as an Asst Manager - HR. Like travelling, trekking, see new places, etc. Have visited Singapore, Malaysia, Thailand, Mauritious and have grown up in many mixed cultures. My Father was Gujarati & mother was Christian. ",49,,"Sangli, Maharashtra, India",Other Business Institute,Private Sector,6ft,SMM1607167,Hindu
"I am a good, caring person; Want a good, caring partner who can look after me and my family; I have two children who are married and living separately.",49,Catholic,"Vijayawada, Andhra Pradesh, India",,Not Working,5ft 4in,SMM1489160,Christian
"Simple and hardworking nature, believe in god; my hobbies are travelling, watching movies, listening music and reading; I am looking for a life partner who is unmarried or widow, she should be employed and well settled. ",49,Vishwakarma,"Kannur, Kerala, India",Others,Private Sector,5ft 11in,SMM1498750,Hindu
"I am a business person with caring, cooperative and helping nature. I am emotional and have deep roots in religion. I respect family values. ",49,Others,"Indore, Madhya Pradesh, India",Other General University,Others,5ft 2in,SMM1609186,Muslim
"I am simple and down to earth but full confident with strong determination i want a joyful partner who really touch my love with me and my both loving sons, my both sons are well educated and well disciplined.",49,Brahmin - Gaur,"Mumbai, Maharashtra, India",,Central Government,5ft 5in,SMM1460931,Hindu
"I am kindhearted, family oriented, understanding, caring, devoted, loving with a good sense of humor. I enjoy making people laugh and creating a beautiful and happy environment. Life is all about to give and to take, giving out the love you have for your loved ones and receiving back there love. I love to read and to keep fit.
",49,Ghumar,"Kuching, Sarawak",,Private Sector,5ft 10in,SMM1587625,Hindu
Very simple and loving person. Keeping good health is quite important to me. Looking for a person with the same personality traits.,49,Khatri,,,Private Sector,5ft 10in,SMM1438234,Hindu
I work as a Media Consultant with TV Networks and for start up projects Internationally and in India. I was born and brought up in Pune and moved to Mumbai after my folks expired.,49,Sindhi,"Mumbai, Maharashtra, India","Symbiosis Institute of Media & Communications (SIMC), Pune",Others,5ft 10in,SMM1437089,Hindu
"I believe in simplicity and appreciate frankness. I am friendly and like similar people. I never say NO for anyone seeking help.  I like to be both traditional & modern.  I like Carnatic Music and am fond of Bhajans, Devotional Music. I keep fit, I jog/walk everyday, watch Sports channels, attend Carnatic Concerts, etc.  I like watering the plants, I like mountains, hills, lakes, picturesque locations. I am interested in social service, I am fond of photography, I am fond of nature, philosophy, spirituality, too. I try to keep fit - I jog daily as well practice keertains daily to feel good. I believe that problems are like shadows and you can never step on and crush it. So accept the inevitable and keep smiling and enjoying the beautiful nature the God has given us. ",49,Brahmin - Iyer,"Delhi, Delhi, India",,Others,5ft 10in,SMM1457150,Hindu
"Hello, I am Shailya Shah from Ahmadabad. Intelligent and have an out going personality. Basically I am very much down to earth person having varied interests in every field of art, music and life. ",49,Vaishnav,"Ahmedabad, Gujarat, India",Gujarat University,Others,5ft 8in,SMM1448014,Hindu
"Hi, myself Gerard Francis. I am very quite, calm, collected and grounded person. I listen a lot rather than talk. Have lots of love to give. Been looking for someone to love and to be loved. I am a graduate, and a Diploma Holder in Electronics. I work for a Software Company as Manager, IT Operations. ",49,Catholic,"Chennai, Tamil Nadu, India",,Private Sector,5ft 11in,SMM1428629,Christian
"I am sports lover (I like to play cricket, swimming, badminton, chess & more). I have 1 sister & 1 brother both are married, I have my own business of sign making & Engraving work (It is engineering work). My hobbies are tracking, traveling. ",49,Brahmin,"Bhavnagar, Gujarat, India",,Private Sector,5ft 7in,SMM1430919,Hindu
"respect every one from I can get some knowledge. always ready to face challenging events. like good food and continuous about health. 
",49,Sikh - Gursikh,"Delhi, Delhi, India",Kurukshetra University,Private Sector,5ft 5in,SMM1421886,Sikh
"We are looking for a bride for our brother. We are searching for a girl who knows the fear of the Lord, and is good natured. We are a very God fearing, down to earth and simple family. We are north Indians from the UP hills but are open to any girl (any nationality and race) as per the leading of the Lord. My brother works with an International NGO and is based in the US. He travels a lot to train people in preventive medicine (Africa, Asia). He is a very dedicated professional and is excellent in his work sphere. He is very fond of music and poetry and sings very well. His poems have been published too. He plays football, basketball and ping-pong on a regular basis. ",49,Protestant,"Alpharetta, Georgia",Other Medicine/ Dental Institute,MNC,5ft 6in,SMM1625824,Christian
"My brother is a person with great qualities. He is faithful, honest, helpful, well educated and intellectually oriented person. Seeks a partner with similar qualities. ",49,Brahmin,"Bangalore, Karnataka, India",,Others,5ft 6in,SMM1595467,Hindu
"Handsome, smart, cheerful, kind heartened, helping in nature, music and nature lover, want to travel all around the world, interested in social service. Love India and Karnataka very much and seek for a beautiful life partner. ",49,Lingayath,"Bangalore, Karnataka, India",,Others,5ft 10in,SMM1425231,Hindu
"My self serving in Border Security Force as Assistant Commandant and will retire after nine years. I have three childrens and all are graduate. I want my partner to be sober, social, love me and my children and respect others. ",49,Scheduled Caste,"Faridabad, Haryana, India",Agra University,Central Government,5ft 5in,SMM1512808,Hindu
"I am a simple person and believe in simplicity and like to progress in life. I want a partner who can share everything and support in all situation. I have passed engineering degree and MBA. At present, working in govt org and thinking to join corporate managerial job. ",49,,"Mumbai, Maharashtra, India",Other General University,Central Government,5ft 6in,SMM1590382,Hindu
I am very passionate when i involved with whom i love the most. I am gentle and polite in nature. I am a person who lend a first hand the person who are in need. Although i am a reserve myself but open with a person with a person whom heart frequency tuned.,49,Chambhar,"Delhi, Delhi, India",Other General University,Public Sector,5ft 4in,SMM1518967,Hindu
"B.SC (HONS) A.M.I.E CIVIL ENGG (INDIA), M.I.E CIVIL ENGG (INDIA), CHARTERED ENGINEER (INDIA), P G D C A , DOCTOR, R.M.P (REGISTERED  MEDICAL PRACTITIONER ) IN ALLOPATHIC MEDICINE TREATMENT AS PART TIME MY SELF. PROJECT MANAGER CIVIL BRIDGES CONSTRUCTION & MANAGEMENT, BUILDING PLANNING & DESIGNER IN PART TIME AS CONSULTANT , DOCTOR- REGISTERED GENERAL PRACTITIONER IN ALLOPATHIC MEDICINE TREATMENT AS A SOURCE OF INCOME IN MY LIFE CAREER AS PART TIME. GOD BELIEVER. KIND HEARTED. WANT TO MARRY WITHOUT DOWRY MEANS ZERO AMOUNT. NOW I AM IN FINAL YEAR M.B.B.S (A.M) IN PERSUADING STUDY IN INDIA, E-MBA, PERSUADING NOW ALSO. PROJECT MANAGER IN CIVIL ENGINEERING (BRIDGES & HIGHWAY ENGG) IN GVR INFRA PROJECTS LTD, CHENNAI, INDIA. I WAS IN KINGDOM OF SAUDI ARABIA 3 YEARS 7 MONTHS AS PROJECT ENGINEER AS GULF CARRIER. PURSUING TO GO TO USA NEAR FUTURE VISA ON PROCESSING SO ON. REQUIRED BRIDES INDIAN, PERMANENT RESIDENCY OF USA AS CITIZENSHIP BE AN ARCHITECT (B.ARCH OR M.ARCH ) OR   M.B.B.S (DEGREE AS DOCTOR OR M.D OR M.S (MEDICINE, SURGERY AS P.G LEVEL DOCTOR). BRIDES AGE IS 28 YEARS TO 40 YEARS. WORKING IN JOBS OR AS A DESIGN CONSULTANT OR PRIVATE CLINIC OR COMPANY. I AM IN JOB APPLYING FOR UNITED STATES OF AMERICA AS PROJECT MANAGER CIVIL ENGG (AS BRIDGE DESIGNING SPECIALIST POST). ",49,Brahmin - Pandit,"Delhi, Delhi, India",Other Engineering Institute,MNC,5ft 6in,SMM1394182,Hindu
"I take this opportunity to introduce myself, Born as CSI Christian family member then brought up in Pentecostal back round since my childhood. I am born again Christian, strong faith in word of God and Lord Jesus Christ. I am made and living for Lord Jesus Christ also living by word of God and faith only. I am alone, independent  decision maker but fully depending on Lord Jesus Christ only no one  else in this world because of he is my provider and supplier. Upper class and Professional service in private sector more than 25 years in India and abroad. I had experience in gospel ministry. Unexpectedly and unfortunately I have lost my life and life partner. Age group is 40 to 46 year. She must be well settled within  Jesus Christ, standard of qualities and attitude it should be matching with  word of god and Jesus Christ, caste and religion no bar and born again faith and trust in word of God & Lord Jesus Christ. I like to be with my partner along with their parents as like son not as son in law. Where ever they are. I am very much concern about will of GOD which is to do through us in this world and within us in our life time. If you have this attitude you are the person  what I am looking for now you can join with me by joined hands together will perform absolutely by the grace of god. ",49,Protestant,"Dharmapuri, Tamil Nadu, India",,Private Sector,5ft 9in,SMM1595731,Christian
"I am basically a quiet and adjustable person but at the same time friendly too. God fearing and loves music, gardening and cooking. I have done my B.E and double M.Sc (US) and (Australia) 
",49,Brahmin - Iyer,"Bangalore, Karnataka, India",,Private Sector,5ft 5in,SMM1586557,Hindu
